episode,total_reward,total_energy_cost_p,avg_comfort_penalty
0,-49424.77446442176,878.7690789379907,50.568755609878934
1,-31952.341901586187,1677.4146171129626,31.53638258799292
2,-34381.55578308923,1218.1731218326215,34.5451902721423
3,-51177.9297855836,1599.6244936849102,51.644068012394484
4,-100041.08586782812,1626.1539120595369,102.5155541205923
5,-41025.23730556692,1610.8383791623844,41.05666554833808
6,-28743.293563087922,1317.5230705548263,28.56851092972197
7,-47735.215482674466,1408.8579455537633,48.25662243450074
8,-47137.834648564756,1408.773757302231,47.634438428398454
9,-23684.68197753277,1556.2130671716739,23.05048844829281
10,-78427.29776883521,1465.8566793557084,80.16816780154112
11,-51091.77179971001,1018.6161823193003,52.15953710144864
12,-51682.564341001285,1358.5246328281924,52.42087469601362
13,-31537.2296556657,1470.1739639504874,31.31984967887
14,-99226.89317864017,1483.3435443978424,101.8161975356691
15,-51189.319984004425,1080.5983663819297,52.19658501835675
16,-21314.525903168782,1449.7786347070623,20.692445071314292
17,-91855.46729072573,1135.642237984643,94.499817763272
18,-33063.53188315705,2214.9036675424504,32.133987724598505
19,-36353.866014216845,1166.6383175678518,36.65336218400937
20,-35220.35464312467,1208.0035036033564,35.42953243700137
21,-6551.060968927988,630.2446040513654,6.1675170467464815
22,-6892.476830401825,148.22046135428087,7.025267051091197
23,-4255.837028663347,163.1945279139797,4.263169271613925
24,-21108.870411914122,185.45779652437153,21.79522147436434
25,-27481.489296059557,204.62975703709085,28.41339535314839
26,-5200.295963033704,-57.750230833810946,5.477131451945329
27,-24398.71161235089,180.39146934413435,25.227416815632036
28,-45433.0214746547,206.12309175055526,47.11135248219181
29,-15640.191825534126,-21.669355457714943,16.314438730199832
30,-18991.334277986003,189.63966175567205,19.585098558573254
31,-22492.001919864924,174.24811322439132,23.24766021525056
32,-43496.37312717469,157.22110252285765,45.14495002567897
33,-18145.756190366308,378.02047101731864,18.508058040988526
34,-68754.20004399742,455.28643645866964,71.14470167451952
35,-1939.6065305718198,202.51248896154794,1.8094729600106991
36,-1912.3128177820192,137.8900645180764,1.8483570346499405
37,-2407.676532238996,172.77897123426777,2.328018292713258
38,-7844.441961399115,-62.41688733011611,8.236311300759615
39,-11690.879013436275,180.19616637642497,11.990294632354006
40,-13764.458794036176,-130.38778425585866,14.473798519054206
41,-26894.63337528227,266.99148020568043,27.737126974038116
42,-19534.68899551725,107.02687197329288,20.237148045358293
43,-23016.69161269895,859.4264366161203,23.0804845584196
44,-40675.71835649248,308.8506823756968,42.048820493871666
45,-81797.36683771103,280.8926881064374,84.91299390583806
46,-10426.783392329251,510.7587303427939,10.32919235623589
47,-21591.35465006461,743.2573742119365,21.7167679956799
48,-10357.7333509998,275.77969556519423,10.502035057744385
49,-7497.267820552993,1212.1661069781617,6.546980951640447
50,-19634.034336705292,188.47223519429696,20.255793855740617
51,-13718.786050670802,1132.0739972812516,13.11115838894746
52,-16523.12296039166,382.65221150961963,16.81299036341879
53,-4324.898942143175,189.11334588799883,4.308109996099145
54,-10913.756468686131,576.776603841227,10.767687359213442
55,-7049.342363959516,413.4734590623431,6.912363442601223
