episode,total_reward,total_energy_cost_p,avg_comfort_penalty
0,-2679.8729960214964,1744.505572566759,0.3897364264394738
1,-5130.035137827479,1705.0836735982757,1.4270631100955018
2,-1697.2578651261347,1408.1670839098358,0.12045449217345777
3,-3583.465341042866,1702.7072065503437,0.7836492227052178
4,-3764.827595847747,2175.1995174440435,0.6623450326682095
5,-1576.109695899955,1433.0225926677751,0.059619626346741554
6,-8869.302196845163,1620.1490033658188,3.020480497283059
7,-2182.2312087719415,1377.3848173710044,0.3353526630837242
8,-3810.901667221049,1643.9489352933656,0.9028969716365345
9,-6544.920108822462,1622.4324240054693,2.051036535340413
10,-2303.7864375673435,1773.3539645319647,0.22101353043140773
11,-13639.806437211624,2072.0022268784387,4.81991842097216
12,-9354.656003369575,932.148643221665,3.5093780667282957
13,-73508.48866997447,1373.9712099258284,30.05604894168694
14,-2832.820101102804,1876.26981042174,0.3985626211171102
15,-5095.343344257447,1452.9792033987503,1.5176517253577904
16,-25968.094652197196,1234.4257330520884,10.305695382977127
17,-3520.781351808169,1286.309703961744,0.9310298532693445
18,-2317.807225994888,1063.2095190519092,0.5227490445595745
19,-3616.729694882459,1169.5357824400692,1.0196641301843294
20,-2345.999180271134,1375.537189505008,0.4043591628192191
21,-6237.865414660357,1330.9447480423657,2.0445502777574953
22,-105365.58705001004,1151.934912505563,43.42235505729354
23,-5618.1300836734135,3195.6514026298173,1.0093661171014994
24,-6799.883766561498,793.8536590268648,2.5025125448060974
25,-2948.2051038709587,1167.6631502765026,0.7418924806643569
26,-2819.3533974132547,2093.8646466040927,0.30228697950381733
27,-1866.422239497825,1030.7749640183918,0.3481863647830972
28,-2401.617037290737,722.6506499376162,0.6995693280638003
29,-1267.3367640293861,153.89402426894787,0.46393447490018264
30,-5646.017563533876,1688.7155380820209,1.648875843938274
31,-7037.8604480414115,2197.478677051128,2.0168257379126184
32,-9198.81478754841,1473.5875064694958,3.2188447004495493
33,-27778.47253803438,45.299423309975936,11.555488797801836
34,-14300.738295977617,5241.028794231163,3.774878959061024
35,-8280.38544224576,1347.7722906695626,2.88858881315675
36,-3925.792049976185,1016.2297925309725,1.2123176072688389
37,-7178.454815691014,4306.277196158203,1.1967406748053373
38,-6504.371667907359,251.60675411399757,2.605318714080568
39,-4460.531800104075,2185.987995271212,0.9477265853470261
40,-8017.1807729532175,2588.619452158654,2.261900550331068
41,-4163.199487437885,487.66910070298974,1.5314709944728737
42,-3381.19372102631,3.384207405228466,1.4074206306754509
43,-7487.068787177876,208.50335820111357,3.032735595406983
44,-298.8098979976522,-188.552766743617,0.20306777697552889
45,-32151.875200693823,-25.808086654575078,13.407368036395164
46,-20122.792951535655,922.2037265318058,8.000245510418276
47,-13474.023198478833,1527.4850270463935,4.977724238096854
48,-10002.956142868064,1509.9543271836185,3.5387507565351872
49,-5603.202805628387,1273.0412012247311,1.8042340018348577
50,-11742.140721921844,597.0932522421685,4.643769779033197
51,-2175.0861569927,1475.7095370371144,0.2914069249814936
52,-5349.239710625894,1555.1673205849959,1.5808634958503724
53,-2507.65144756597,1774.2036797944293,0.3056032365714751
54,-8086.802540581407,2157.3654251487715,2.470598798096931
55,-2176.148704028217,1313.6028389492658,0.3593941104495628
56,-3756.438829967444,2183.748130457452,0.6552877914624965
57,-4136.84391965963,2860.0417262435058,0.5320009139233854
58,-5106.013679148726,1207.6007860766902,1.624338705446682
59,-3532.1972116119355,1902.9268852138714,0.6788626359991937
60,-3094.9856338613317,314.20778534079614,1.1586574368835567
61,-6219.411643289565,2587.214505843643,1.513415473935801
62,-4668.822258267291,2925.2610152022144,0.7264838512771138
63,-14880.98128859299,170.25746948077042,6.129468257963425
64,-4711.844828841032,1975.4348806354303,1.140170811752333
65,-44228.048485850886,550.4149776157559,18.19901396176463
66,-3410.5161277889815,1817.1197572483716,0.6639151543919207
67,-8411.494327520873,2846.342451464343,2.3188132816902205
68,-8452.889054446383,2433.547362026927,2.5080590385081067
69,-5783.304402254025,1248.1204247921296,1.8896599906091227
70,-3294.496449975648,-21.49687990219266,1.3816638874491003
71,-3677.1344064775785,1287.6483108704197,0.9956192065029833
72,-3186.9978021703773,1086.5152198969304,0.8752010759472696
73,-20632.642903437172,22.6878446725367,8.587481274485274
74,-4802.443643367438,2688.898912431447,0.8806436378899968
75,-5195.609032917971,2558.097143206429,1.098963287379809
76,-2193.5865027514774,19.28869888705296,0.9059574182768437
77,-5611.687471805496,2675.0677841508914,1.2235915365227512
78,-3634.9413721545106,1316.0710475781952,0.9661959685734645
79,-1392.1189459726043,603.577230489695,0.328559048117879
80,-32573.619895215663,166.50202080883813,13.502965781002843
81,-3809.4259702809463,1909.6998542617553,0.7915525483413307
82,-3343.5510234006924,1030.2699626281455,0.9638671086552272
83,-11847.432422211055,124.69905746464326,4.884472235311006
84,-3875.526348024744,2067.297225890383,0.7534288008893176
85,-3500.45144551908,1447.7069338220151,0.8553102132071094
86,-5832.717638743618,2476.735495422648,1.3983258930504048
87,-7618.247410129121,1291.8914534668584,2.635981648609279
88,-1783.249151404647,136.3682292625145,0.6862003842258885
89,-2238.850305565047,1065.6956381821456,0.48881444474287555
90,-1433.7940755462519,805.6450137321108,0.26172877575589193
91,-1837.7453635613522,941.3221424041486,0.3735096754821679
92,-2383.560060562157,1277.2091010122633,0.46097956647912164
93,-7619.251066211582,1305.0972462369166,2.6308974249894437
94,-5923.693290558987,739.4546361728051,2.1600994393275763
95,-1082.0946304457461,554.8628180930609,0.2196799218136186
96,-1619.405685962674,688.6990095100804,0.3877944485219138
97,-20289.988091293868,222.8240540229579,8.361318348862877
98,-8593.67911163604,2504.140772739861,2.5373076412067386
99,-15563.747241580202,28.298534090336943,6.473103628120776
100,-8616.02616073627,410.45209635979757,3.4189891934901975
101,-16466.908902069146,984.2942764451925,6.4510894273433115
102,-11965.416927206536,1411.6117545763639,4.397418821929238
103,-4588.976153210642,531.4588583072536,1.6906322062097452
104,-5882.93676305611,542.1008691931064,2.225348289109587
105,-42751.04156603118,442.2377703081271,17.628668248217938
106,-3364.611077407505,911.1633307773714,1.022269894429221
107,-10227.724415349836,112.92817391852675,4.2144984339297125
108,-6242.662403976258,743.7482982787616,2.29121421070729
109,-3283.7661445656304,515.4858035148668,1.1534501421044845
110,-9205.601661612616,1314.2585037202107,3.2880596491218355
111,-10511.79567963317,681.7241697329849,4.095863129125078
112,-5395.086421169723,4006.816381777785,0.5784458497466402
113,-12792.075070376482,3063.4053949104527,4.053612364777513
114,-3981.6069799880183,2753.668546223507,0.5116410140685467
115,-2657.1238774187245,733.6830291882309,0.8014336867627064
116,-1927.6000747137266,1553.7512458578565,0.15577034535661266
117,-12210.11862819342,216.66686324513321,4.997271568728454
118,-4684.6041802689,2775.3668525240896,0.7955155532270051
119,-3354.251914777836,1447.4905513354975,0.7944839014343074
120,-3447.3751755756025,237.1443803127704,1.3375961646928471
121,-2251.6323929474993,2000.5115985923185,0.10463366431465847
122,-2089.716853656033,468.83413825428823,0.6753677980840602
123,-2538.1503301516636,1073.8901571957779,0.610108405398285
124,-3819.4618622524335,2572.4287492903654,0.5195971304008623
125,-3940.0648177604558,2618.412132088841,0.5506886190298403
126,-898.146764707405,210.4455013753056,0.2865421930550414
127,-5979.525728991028,2636.533787422113,1.3929133089870482
128,-3221.1658258231546,2529.9978777211263,0.2879866450425116
129,-6504.295854667318,2333.330750245115,1.7379021268425825
130,-3101.5196315627495,953.8229315810838,0.8948736249923614
131,-1590.7295280110143,808.746126631999,0.32582641724125655
132,-1461.3576926161697,1126.826410589591,0.13938803417774107
133,-2094.4555650859356,1571.0176773559795,0.21809911988748154
134,-3557.3460258486193,2890.7241696477295,0.27775910675037063
135,-1848.584037293701,1104.862039901155,0.3098841655802272
136,-3028.099380312003,1355.8297150496298,0.6967790271926558
137,-3105.3391585419386,2744.683458001921,0.15027320855834064
138,-5668.277691520464,48.69725149065525,2.3414918500124196
139,-3605.0028304287016,1983.8410863502577,0.675484060032685
140,-1301.8375937497697,875.7207088619566,0.17754870203658876
141,-5746.386379889443,2371.5124888681503,1.406197454592206
142,-6976.354295959159,524.8367426490889,2.6881323138791946
143,-2446.643972708233,1905.2201742076752,0.22559324937523276
144,-2326.9096016522053,250.72583917380052,0.8650765676993353
145,-20973.78775768059,251.44310495001264,8.634310271971078
146,-3571.710300366921,2750.4364515431494,0.34219743700990474
147,-1143.8132938728188,853.9036448553072,0.12079568709062971
148,-3702.129274030085,2655.042290969197,0.43628624294203616
149,-1491.4124719466113,760.0364586829579,0.30474000552652203
150,-3452.959183390252,2536.892976756065,0.3816942527642442
151,-2901.716142799448,1302.6671719093786,0.6662704045375292
152,-7180.350512857181,1438.129401608738,2.3925921296868524
153,-5681.43816390202,3004.427427213809,1.1154211402867544
154,-10426.942366679374,2895.125790080791,3.138256906916076
155,-21809.973005909906,148.30045657096485,9.025696895557894
156,-3344.1226834573536,1322.4616635375128,0.8423587582999329
157,-9943.144811829845,2953.186313630414,2.9124827075830955
158,-9212.274993774196,2054.919727308185,2.9822313610275053
159,-4785.511961096905,1683.2314912695997,1.2926168624280439
160,-7119.820652647145,2809.425913703396,1.7959978078932295
161,-6915.788532438511,415.29498378639033,2.7085389786050507
162,-5712.56026088401,2270.818487259914,1.4340590723433717
163,-1846.061478411668,679.2887599794838,0.486155299346744
164,-2787.043934521405,1594.1790892298227,0.49702701887149187
165,-3583.612313741862,3400.0530075846373,0.07648304423217707
166,-3544.7448034844965,344.32944190585135,1.3335064006577688
167,-5272.413689386918,1420.5641917120156,1.6049372906978767
168,-3106.9987690449716,2554.848604294401,0.23006256864607158
169,-1627.440180584327,896.5617804960212,0.30453266670346074
170,-4528.046636472585,2670.691883390357,0.773897813784261
171,-2777.930672884315,1219.653227144382,0.649282269058306
172,-2930.2527814437167,2753.132819973894,0.07379998394575947
173,-1548.8117243155011,638.0307545253387,0.3794920707459009
174,-3383.2150159296384,2453.6362060822407,0.38732450410308283
175,-2781.602173584555,2255.935510529621,0.2190277762728896
176,-3818.980988737962,1697.1856944605215,0.8840813726156004
177,-2776.271226233689,1445.1938819865604,0.5546155601029701
178,-469.37282049531973,299.5263695124703,0.07076935457618726
179,-20604.712210752936,55.621956937932616,8.562120939089583
180,-3459.8743033303163,1797.1665500194838,0.6927948972128465
181,-5049.24479299254,1792.3488327891891,1.3570399834180638
182,-2453.2579504302125,1262.6214228554272,0.49609855315616075
183,-3638.215748018566,762.0322542062391,1.1984097890884693
184,-2394.2708165675203,1420.309461064003,0.40581723145979964
185,-17908.840356966462,4391.60543188819,5.632181218782613
186,-6559.463329105929,781.88315972253,2.4073250705764155
187,-3192.671319303396,2085.0936808023444,0.4614906827087712
188,-5824.706087097076,1004.8571872199989,2.008270374948781
189,-6928.66685216663,2070.0013751632805,2.0244439487513963
190,-3375.1823208785154,1629.849536329246,0.7272219935621953
191,-7077.18040097451,1833.1129378500073,2.1850281096352093
192,-4770.660307087462,1469.824863097402,1.3753481016625255
193,-5873.5882468537575,1469.755750914933,1.8349302066411777
194,-11372.688282397265,2308.5719214830715,3.776715150380916
195,-575.5628948456136,162.21152218283729,0.17222973860949012
196,-3804.262587406244,1971.3079230571182,0.7637311101454682
197,-2849.4318831337487,2132.6168631927603,0.29867292497541215
198,-7519.591417916872,2352.7936980485492,2.152832383278466
199,-4450.221505267076,1510.5685684009798,1.2248553903608725
200,-42028.58643941034,281.7170828388772,17.39452889857144
201,-1357.655515923188,225.9677228940721,0.4715365804287979
202,-3035.0148562942422,1572.3253720969878,0.6094539517488559
203,-7239.596867173332,2325.697875380721,2.047457913246921
204,-5344.990092256876,2363.0488404823664,1.2424755215727117
205,-7556.47347802396,1509.4105695005492,2.5196095452180884
206,-2005.4377598160102,-23.06278777161205,0.8452085614948422
207,-45846.49269938721,208.77991146871443,19.015713661632706
208,-11663.776368322107,144.4542756522179,4.799717538612454
209,-873.3909784517062,554.664702792195,0.13280261485812986
210,-24027.35027506651,183.2758820762205,9.935030997079288
211,-22365.255349177354,105.42757929415461,9.274928237451336
212,-1100.5196895931224,571.5944188488827,0.22038552947676646
213,-6731.19338560522,2093.530803702133,1.9323594091262866
214,-4481.830989204988,2140.4841554753766,0.9755611807206711
215,-11529.694321787425,2005.5565705751123,3.9683907296717984
216,-3703.566240032923,318.889291203875,1.4102820620121028
217,-2892.6274711939295,1222.7966130969992,0.6957628575403875
218,-3267.686144840878,2124.02969415846,0.4765235211176748
219,-1314.3474701202524,608.3061648921542,0.2941838771783742
220,-2528.1176479594455,1801.2816303847533,0.3028483406561218
221,-3857.1375527289574,1943.487521508945,0.7973541796750045
222,-3771.897255767808,2088.9721085123015,0.7012188113564606
223,-2493.8415732040867,1752.6354016641878,0.3088359048082912
224,-14800.803944823649,764.4148244502014,5.848495466822268
225,-7311.9149520087585,1640.3670077822928,2.3631449767610286
226,-2977.4624090027146,1542.5976798671247,0.5978603038064965
227,-2687.0879546896067,1914.0415774038286,0.3221026572024079
228,-2776.6073412418928,1659.7273545238074,0.4653666611325357
229,-6022.919392309463,479.7698215310214,2.3096456544910207
230,-4260.0085234380185,1335.3281788534232,1.2186168102435808
231,-47049.15126993235,-43.17924898942016,19.621804382884083
232,-5051.745237006804,1059.7550210277905,1.6633292566579208
233,-922.6613017524128,8.300269800725317,0.3809837633132032
234,-5486.206670017576,1241.7817324691796,1.768510390645165
235,-3677.8069566081435,2021.5837551111172,0.6900930006237603
236,-1135.4740801145367,510.7364204648997,0.26030735818734857
237,-3386.63207412682,2173.1074114603616,0.5056352761110243
238,-194707.73704721473,1210.9934478199225,80.62364316641451
239,-8215.546020427693,1537.8061609600957,2.7823916081115
240,-8927.535051122228,1704.1048984676509,3.009762563606074
241,-2162.6113443132995,-63.141228621466155,0.9273969053894859
242,-2983.6355462799957,2078.206320936114,0.3772621772266171
243,-2025.8804793477564,1518.5815487572772,0.2113745544126995
244,-3238.5639868415788,1527.0128980077113,0.713146287014112
245,-2541.934643891917,2013.6655596091423,0.22011211845115689
246,-15842.112755380063,406.8070293380535,6.431377385850837
247,-7193.396242596278,423.56043696671827,2.820764919012316
248,-14001.554012456556,2212.6641128613905,4.912037458164653
249,-2679.4704185868127,231.08151582632837,1.0201620428168685
250,-1776.0801449507096,560.1749395137836,0.5066271689320522
251,-2996.9083356247784,1838.9439786588719,0.4824851487357939
252,-3807.0041194751766,1950.4772474464626,0.7735528633452974
253,-5349.331511702982,264.6705132260318,2.118608749365396
254,-5967.997854086894,1816.057186922618,1.7299752779851139
255,-2061.337588206358,1255.5900784016198,0.3357281290853075
256,-40237.05268661307,253.25508387415914,16.659915667807876
257,-2904.2891852831276,1529.5553607649713,0.5728057602158988
258,-1550.393015639803,14.86349108350035,0.6398039685651256
259,-15448.185695193457,450.60173190697435,6.248993318036033
260,-5733.38624884538,1715.5158523196665,1.6741126652190486
261,-3264.838682252482,1481.7910990239184,0.7429364930119017
262,-1909.3942646250364,1010.6353242559375,0.3744828918204574
263,-6462.66774917147,1645.2089513076849,2.0072744991099114
264,-5997.636966671906,648.4533570704754,2.228826504000596
265,-3216.0408331313874,814.2294622919718,1.0007547378497568
266,-3870.922642599142,1829.177042931007,0.8507273331950561
267,-528.8419471246045,121.03239639545768,0.16992064613714453
