episode,total_reward,total_energy_cost_p,avg_comfort_penalty,violations
41,-4538.20750846579,943.263795714281,47.090023255744846,96
42,-6016.352487526238,1153.375842298029,62.43473927791954,63
43,-4695.821525831236,1563.8424213386916,48.58952788962981,64
44,-4447.455053661378,1544.9479553539545,46.01516765160728,93
45,-6144.4723802657545,1701.1190132876848,63.666666666666664,64
46,-5675.2746496558275,1552.6888451266846,58.79605075784682,61
47,-4528.460005098861,1225.4158456134262,46.91772591861033,96
48,-4592.2635938470985,2609.867197343308,47.29652343646074,96
49,-5252.553566426089,1417.011856806079,54.42409718010382,63
50,-5296.315073531646,1443.3267747224745,54.8968597712208,64
51,-5792.913352150048,1027.451457992251,60.13712836448129,62
52,-5093.978389197151,1648.4288343039273,52.75218554699035,60
53,-4496.233872282726,1295.427992155888,46.611722004579235,95
54,-4526.417187614801,1585.1890740023148,46.8699313139037,95
55,-5814.592223145381,962.2342154945618,60.393724362869655,62
56,-6114.813779229215,916.2759304425093,63.53164854812878,64
57,-4305.476991865144,1650.3889717143645,44.51374179615477,92
58,-6128.861685783311,1055.3858978712544,63.6542079981863,64
59,-4358.462855651515,1608.2661726560823,45.07862012706661,92
60,-4523.7589233736635,1224.689315579013,46.88349101106338,95
61,-4737.219174435055,1342.5088149317953,49.08769789725437,61
62,-4372.3910494186375,1252.2527451527544,45.30933327620397,95
63,-5724.107691454276,957.9825214860406,59.45779209400578,61
64,-5722.454928344468,1325.0903489356238,59.35055334755993,63
65,-5103.754009294945,1208.9044472752473,52.91849917030665,61
66,-5053.340549466649,1569.0989144225694,52.33342261643955,60
67,-4938.319853528851,1762.6631425692883,51.10746448622359,63
68,-6040.665646195285,1714.1314862987892,62.58003142155531,63
69,-4338.593728470738,1235.3132011556816,44.94101525466277,91
70,-5288.73175707889,1190.514455281341,54.86168195805482,32
71,-4588.229226167447,1473.9613083724907,47.5,96
72,-5793.948375910429,1125.2085526705898,60.15150213392724,63
73,-3916.356623436677,1511.1696434955156,40.523262818403815,82
74,-4448.9899378915225,1669.5918006115348,46.0437302279093,94
75,-4260.473695753945,1447.6116565808259,44.08564023564924,89
76,-4684.239481415495,1432.9882791223263,48.52739287326091,64
77,-5996.684266744799,1272.7955635968929,62.209670369509006,63
78,-4448.875588644459,1328.980719352374,46.06610389851469,94
79,-4488.2301096775445,1234.2387098766906,46.505159744583445,94
80,-4429.372877331659,1627.7732472638866,45.82049387902481,59
81,-4301.149676255683,1617.0545793413232,44.47092275696726,92
82,-4406.332274122683,1178.4724697270124,45.69232109091816,93
83,-4655.543739475232,2101.6731029287253,48.0839612230902,32
84,-6124.196240975776,1310.6591798421036,63.55346934769724,64
85,-4503.625356983976,1139.1258442086446,46.67909208437294,95
86,-4498.877248006126,1460.1654375792364,46.565874367234834,94
87,-5442.867621953532,1324.0761277614695,56.43527186873229,62
88,-4520.222936953529,1472.2410047935348,46.808105383933935,95
89,-4184.784691443949,3175.6587405233527,42.9648074649321,89
90,-4938.094935693023,1694.789815997678,51.1051993684695,62
91,-5699.029681256478,1004.994086033865,59.197706245164575,63
92,-4064.022004156166,1485.707036215643,42.04591524408179,86
93,-3841.2092448786298,1321.0591037269514,39.76081315420928,62
94,-5214.035552705064,1867.0727128220465,53.936917692173175,63
95,-5418.229582000465,1482.024405499488,56.14519889469245,32
96,-4173.263070655835,1749.3817692345856,43.13307745074107,88
97,-4446.955442054401,1344.17278785659,46.05022902392989,95
98,-5569.466517305173,1332.820652299353,57.73760525269986,32
99,-4371.365690762949,1040.3620738716822,45.35633801339079,92
100,-3948.442985691021,1224.9353219426885,40.89316957554342,32
101,-4539.5016407744915,1380.8188147265812,47.01286733833289,95
102,-4338.410523012668,1357.2350517893883,44.920998145592485,61
103,-4343.7761948027955,1380.9517633027938,44.970387078507684,53
104,-5433.87306768516,1212.9214388432515,56.357964988628034,64
105,-5447.5576353305305,490.6050040491033,56.643182658849476,64
106,-1517.5421132096742,452.4954096540257,15.713460468922841,30
107,-4043.865745725001,677.2012922258511,41.985642915421714,63
108,-3462.2425720041124,563.4963674384747,35.94763171515981,64
109,-4686.216042591787,694.7329369863844,48.67001441512563,63
110,-4561.766384862047,889.375044358607,47.343009208071614,96
111,-3747.5243702304037,692.0335983697063,38.91337185690635,62
112,-2488.648997993853,228.49497339369148,25.87842810964561,54
113,-3183.7111866046453,1124.9405038792252,32.9548164221569,59
114,-4009.0461217333377,751.5102825575112,41.63245745918945,88
115,-2726.2984742451767,2081.2659743268487,27.973157862069172,54
116,-3717.7597769511417,1396.366731700718,38.443046274136755,81
117,-3153.355033971328,646.1553423426028,32.730540907546626,76
118,-2662.161116291145,606.4299628872452,27.615442885764583,57
119,-4444.053662731027,1508.6036496733807,45.9779332264329,96
120,-2356.749535232789,875.7154773489802,24.37901276756052,52
121,-2374.0046063507757,481.9924549153184,24.628799554713236,56
122,-1832.6944701584587,693.0794646391668,18.961280009017468,35
123,-2233.3242171720312,994.6442291017522,23.05657638114579,49
124,-4865.554583622305,151.9504165504058,50.651203909284355,64
125,-2400.7055499308503,1161.201764232486,24.765432444231255,47
126,-1940.4841312113551,310.96832952721843,20.148591298133457,42
127,-3054.4520297635763,308.5239998763889,31.75293281006301,71
128,-2345.8003931330886,500.2460515849534,24.331202834389504,59
129,-2026.0176620347117,112.9619926857189,21.08081689771872,41
130,-2996.708704022887,71.26225656142404,31.20086936345479,32
131,-3828.018309432182,104.53944251137462,39.85341167272871,64
132,-2180.381285680205,668.2696553353105,22.57308221430728,52
133,-4567.178144170052,358.90720850258907,47.5,96
134,-1140.3776767196996,820.4537326547415,11.708006271527127,16
135,-4499.4233584052245,-17.63490298413646,46.87266725484279,64
136,-2508.157509074011,556.9617320314842,26.010607025347724,63
137,-1891.426124197638,755.4099538910566,19.544978386664763,48
138,-3168.1029916297325,1187.1770979724895,32.753744267398794,64
139,-2388.5630037978462,472.60482096644546,24.782405285192883,53
140,-2007.9704936045848,56.21781307022067,20.904647263991453,50
141,-2341.1329937001656,316.96476265300777,24.320767692157357,50
142,-1885.7489761075979,1295.1388811028182,19.373397900891046,40
143,-3331.8576585612536,147.61148998439393,34.67609821626632,54
144,-1951.020192944957,1011.4489621244932,20.11240847606737,38
145,-2476.531802809079,38.69601329610117,25.78914460982455,40
146,-1861.7328163040331,458.80527075814103,19.308924071759076,38
147,-2083.215904887163,917.5736078114704,21.50900450761388,50
148,-1581.4580802416044,601.7485869781825,16.348157380229594,29
149,-1620.1339924982371,428.7226998344301,16.78707852605779,32
150,-1709.5782947010216,16.87034227292233,17.804592581828775,32
151,-1606.5874447147373,196.26090075484424,16.69439819478792,38
152,-4560.722115331763,36.10576658823334,47.5,96
153,-2275.6754155765766,1221.3961045259366,23.450494723813108,50
154,-2178.869942315924,201.4539528157208,22.65459232562094,51
155,-1428.0605843810579,767.4270614017054,14.715750449510665,31
156,-1047.2514808606888,446.39100103043404,10.815871467084174,27
157,-2940.8877142182805,499.8530027148461,30.53011098087482,63
158,-959.5569322654377,895.6438985377797,9.808792232236266,15
159,-1328.2787726139131,756.682386765106,13.678595050818869,27
160,-1472.4153048757987,908.2316186315612,15.148444505241331,21
161,-2291.614991928279,1195.0256329509914,23.622025825721455,51
162,-2168.3231002462785,587.2510592642716,22.464354990218677,48
163,-1601.2415422312915,1123.0328584409367,16.44563421940075,25
164,-1537.728819087536,781.6987073173797,15.855154634804043,26
165,-1523.3272152093134,698.3920512246218,15.722493481091895,26
166,-2418.1463501394924,519.5952156293783,25.080775477363588,32
167,-2741.6876459087894,731.236182807558,28.406905440131663,44
168,-4301.490666054978,1646.0078934990945,44.464276126927054,96
169,-1897.3492961142613,829.1641396603311,19.59131263876097,39
170,-1537.3930912162587,535.4128455664834,15.902967024009676,28
171,-1943.2845826255843,242.6457438235742,20.191996539053246,39
172,-3339.062327981682,-3.50712683374897,34.78262990123289,79
173,-1709.6910832065746,1063.8552650964668,17.587645603173396,40
174,-1701.786548066131,965.2656721443682,17.525846193992123,35
175,-1198.2942234913705,1182.3208759128424,12.235914645553267,13
176,-2269.9616642297397,589.8554935262293,23.523068274575166,50
177,-1283.973967743384,419.39311997714515,13.287355263998343,29
178,-4549.677316998733,2672.5445803902558,46.8356919311555,95
179,-1372.4335067852198,667.7902508688921,14.157059393415024,28
180,-1376.6443755432144,613.7722524598823,14.21217635931267,33
181,-1625.7148773589029,468.292372144302,16.836969061625172,44
182,-740.4104731716775,842.5036860979465,7.537087494267898,13
183,-1132.564044584074,779.2464702166012,11.635199116455658,24
184,-3295.6079102818094,291.4894397566105,34.26852209881955,79
185,-3333.327346316205,1101.8658706834126,34.502500301068075,61
186,-4491.162508477095,1282.0881976913654,46.52157025545071,96
187,-2082.4170404271076,115.09437616951438,21.6678661760804,52
188,-1237.1828158460153,820.5031344261637,12.716382845390541,32
189,-2304.68023676243,557.786972818481,23.890880180271456,51
190,-4588.300078747345,709.1772154803116,47.651213900393124,64
191,-4590.24061564851,1567.0307824255829,47.5,96
192,-1713.100863488275,506.3053623434605,17.74348704418131,43
193,-1625.202227619097,948.1619260067797,16.73165613644751,36
194,-1554.7463479213932,431.7781478123432,16.105320676720275,38
195,-4494.650383412048,892.5784417824315,46.633320985170805,95
196,-4043.993357574456,392.2332003561785,42.04321555799303,91
197,-1634.563240723477,719.3098199438456,16.87684421171458,36
198,-3065.8805502025402,1777.025426601763,31.566042100734418,63
199,-2418.257397078304,831.8617342571814,25.02208502492876,47
200,-1382.209295676772,369.4671455660815,14.325207841306776,34
201,-4198.836698513617,1515.0355092940372,43.422249878413936,94
202,-1888.244041882926,728.3960647491182,19.517459589457758,43
203,-1108.2080532039622,995.3352746353614,11.336472371992231,25
204,-1472.8601739033202,352.66039037195867,15.268822563498766,34
205,-1421.7424899329067,638.7781473081284,14.676738822778583,26
206,-807.1080482781742,435.17673297690163,8.316713683527457,16
207,-1843.0821262934087,785.8240438681429,19.035058806417148,44
208,-2932.9470905074472,758.7251928863311,30.401797777601274,71
209,-1122.9494550830457,535.7284159504499,11.585780070458716,25
210,-1270.1438768340438,899.528636335297,13.043263584451436,25
211,-4589.057144338184,1515.357216909189,47.5,96
212,-1231.8496392797372,723.2065196946352,12.685265717560881,30
213,-3500.5929118957247,458.4207407345021,36.37473434459412,64
214,-1341.2446128924396,585.8455439732153,13.853413562635147,25
215,-2750.6309025644377,304.30599526997156,28.593695652698326,64
216,-2298.0602252619224,319.1350158440274,23.87789088484419,35
217,-2448.8341249707687,590.1012834177641,25.392001034400142,61
218,-1762.0020219874084,829.6037633659956,18.181353611667582,32
219,-670.2150023457244,768.4979466631945,6.821302535546465,13
220,-2496.8773729307086,516.5668373384385,25.901521210249385,62
221,-2175.4974082545377,139.78030477584446,22.638560439156475,33
222,-1362.9012107986691,860.8282459361367,14.017548394582768,32
223,-1766.1360221938805,1132.6422151011056,18.16128310304018,42
224,-2974.5874297034743,1302.0753834323552,30.714020021196095,72
225,-1115.1019215809083,993.8798614623397,11.40858671199647,26
226,-1956.7082277025188,528.1069753648275,20.272355085366893,47
227,-1550.4098822906992,556.952050120939,16.035112930086253,35
228,-2723.6823763834013,504.83271767043857,28.268080437812426,73
229,-2534.5141479279914,502.30041401608304,26.29654312132988,32
230,-2142.714195621336,1154.991809347284,22.07931624410823,53
231,-1793.9372758024897,1279.578655849964,18.42912190297387,32
232,-3519.2922902034593,730.6210586679698,36.51333196906354,76
233,-903.090773478518,94.96615805446704,9.391056774139876,21
234,-2883.891411479314,202.13947750982896,29.998423145094957,72
235,-977.4118044400063,662.4461222729523,10.043363354109866,19
236,-1099.4088012465752,794.0927478320465,11.286739023853473,16
237,-1274.7128431486308,897.1334720019601,13.091355976131167,26
238,-4348.708626760651,460.43133803253454,45.208333333333336,96
239,-767.7414301892017,615.4289815920954,7.869092193305832,13
240,-3426.3258906481083,275.62064337610764,35.63347372688109,81
241,-2913.2210597197245,631.5531352597432,30.21447913556801,71
242,-1332.428504285592,467.4253333152463,13.794583308534236,12
243,-1185.6071825518147,1185.4197907290416,12.122904028512847,28
244,-1950.9504608231723,976.4291535585733,20.127832059916674,43
245,-1516.9124648393906,1289.6822900222423,15.54498769832235,32
246,-3042.6347233435004,401.0449746373067,31.61056066511202,63
247,-1316.022152314999,550.5402789213155,13.593868195172638,29
248,-3935.9928928158365,320.407549093444,40.93786189410384,86
249,-4574.956815748,772.8407874000026,47.5,96
250,-4567.555980044641,397.7990022319483,47.5,96
251,-3108.596138812852,2027.0943876064139,31.968273448549212,63
252,-669.8565250952432,1025.1473559067629,6.77972477059487,12
253,-2122.61698571668,392.73766691187694,22.02877325394211,48
254,-1028.277506602297,347.6628728599022,10.63879426192812,23
255,-749.3013907307553,528.7484033012779,7.6950669027576,10
256,-1073.260391771939,675.2345090532478,11.039121891571602,22
257,-1069.9864349382515,574.0684991161065,11.026094426624264,23
258,-1059.5112571149573,634.696317923891,10.904347195379993,24
259,-1493.275848575687,437.6960148481109,15.46377008623672,31
260,-1353.7563644111274,769.0510664908722,13.94974315709698,31
261,-939.5058814881793,730.5239803454997,9.634327102929891,16
262,-1186.627405595538,601.0244662679908,12.235488711147688,26
263,-946.8024888918482,1185.6436639549747,9.624370995966132,24
264,-1819.521599421061,865.3163332049735,18.786617424551682,39
265,-992.8068875643825,874.881874063341,10.164679688365782,21
266,-1976.6707193230732,337.2392041109748,20.520061825425554,48
267,-2978.9065716973932,-29.330802818454462,31.036387372435012,64
268,-2444.9317134420276,1587.2702026676789,25.151940722798685,63
269,-4578.6112134624545,953.060673122724,47.5,96
270,-2491.8587802655634,149.56465518068455,25.930390491270305,54
271,-1176.1232282320125,481.3896248855448,12.150994122232305,30
272,-2401.966064498456,771.1696696391132,24.860340324017425,62
273,-3121.90411980646,-0.4607184729679261,32.519930564332505,66
274,-4569.424939439586,493.7469719792479,47.5,96
275,-4689.064496774882,164.68402446511223,48.82105016964143,64
276,-986.0588909033202,541.5589525802507,10.15966366512204,18
277,-1834.4478871206186,532.272622167407,18.997942027888232,44
278,-2647.550564164182,521.3053089276416,27.4700464373503,55
279,-1754.5410226185602,471.901349531969,18.178156204457512,45
280,-2154.9979849915007,940.9363260199004,22.26280477574066,51
281,-1629.2554385318554,185.41164501551054,16.932783391995255,37
282,-777.1024338223037,878.8031635334023,7.91694135991287,16
283,-983.5105041758222,410.94514535967653,10.16397501321488,21
284,-2055.83818832624,432.10351675660945,21.32912622907404,32
285,-869.1223337893543,156.51253737889948,9.0207508650185,11
286,-3823.3246027535038,1670.0703499661217,39.47836662243939,82
287,-1892.982382200004,421.3664984802014,19.630781794066667,42
288,-1909.4590592896698,565.0367671175072,19.772482541117924,45
289,-1444.0758827632856,602.0904727796753,14.92014659695512,31
290,-1764.7683394167532,971.4668833078082,18.184781268235398,44
291,-2507.7703276007014,-20.88274390022916,26.12695815081987,55
292,-2482.1946265175416,847.9785634965143,25.690990158829308,60
293,-920.3878360572962,986.7385749271591,9.389615255820347,19
294,-1127.5695217969214,887.9639661489693,11.560523359103561,19
295,-1956.8020874955323,519.8884741165627,20.281815812637507,50
296,-3393.599745144732,-16.183786862235095,35.363785634187245,80
297,-4557.5513551089425,710.9193949551254,47.326385075102515,96
298,-730.2114972217765,1019.3019131645417,7.40078603081756,8
299,-2162.571655151259,854.9423961846181,22.35023757528717,47
300,-2726.1514877176874,601.714172465421,28.280387544462272,53
301,-593.8541497826274,336.2952113257825,6.1159192245428295,5
302,-1660.4186481524653,846.5473909847169,17.119663545133022,36
303,-956.1307543390386,1067.5233244363233,9.737294665107417,23
304,-3594.0215213321753,306.94921974012493,37.37898475976431,78
305,-1392.4453935118875,87.26870532327467,14.489583535473145,37
306,-777.8870127336999,1272.1222035046594,7.859318423579242,18
307,-4564.662128748767,308.10643743833896,47.5,96
308,-2540.186402420485,243.4478396407331,26.40955672528823,58
309,-943.740578991843,1163.1239177263226,9.597688548305381,21
310,-699.3191567351422,657.4109193112217,7.1476139411345585,14
311,-1881.9422210882287,480.07681081433014,19.503548800749396,46
312,-1062.7055370059338,995.2534375534907,10.871359044321506,21
313,-4404.014424941683,515.3976260960004,45.792775754372514,64
314,-1540.3283869587092,538.7169742827934,15.937021327844306,38
315,-2011.0863377068006,783.6435492787277,20.810036111679445,32
316,-1954.9170081321467,287.1511558410101,20.305979010576323,32
317,-1781.7119401462378,829.4450183414223,18.400760831035516,41
318,-1448.4524879030348,519.0883121386032,14.979903350627731,41
319,-1972.079360333285,842.6100004827781,20.374762086704465,49
320,-993.5535375298507,1026.5151827498562,10.147637852863056,16
321,-2450.0798597816975,968.2643266926823,25.324110137998378,46
322,-2267.662779852352,-29.266739526135325,23.627584527529944,56
323,-1827.938844568607,581.8914056114386,18.9302189214206,43
324,-2026.6035375008396,771.3220994617476,20.952886411579208,50
325,-2192.8698623320142,164.54185104696,22.808114846990378,47
326,-697.0148939831068,776.707865125012,7.100841007089649,9
327,-2800.2468468429392,106.22870318989965,29.147107008116063,46
328,-582.0986640463565,933.5022413025459,5.871131450211521,6
329,-1149.8578560465037,768.718340329006,11.817536346249206,28
330,-1377.2230350127643,732.3923450795876,14.20442904282472,29
331,-3219.609997425631,1828.5178661138107,33.15666291774327,63
332,-970.655807825961,706.2666245263755,9.964900784744097,18
333,-874.5210705840856,784.5127545683104,8.946154328049158,19
334,-1012.8831663884799,1101.7509665503428,10.332793198515343,22
335,-3751.2061173815937,140.53871107851964,39.05515982458356,64
336,-4741.775878968278,138.65103324139358,49.36825894066093,64
337,-4322.715652241381,38.619964443849625,45.02440888492193,95
338,-3407.3919964432143,1260.402939144131,35.238895183961795,72
339,-603.912000521117,979.6450597542298,6.0970739513128365,10
340,-2853.181511974684,167.56726703624898,29.69614756910373,47
341,-1049.8470991073602,611.1350549492097,10.822649979253915,17
342,-1869.6360388507856,241.62380410053348,19.432328778841406,32
343,-1890.3343398398529,906.9561553708337,19.51245017429621,49
344,-1915.2985810508687,396.6681503506523,19.868387687956822,45
345,-2074.7831313561837,962.665790948337,21.420102245179347,50
346,-1378.181173623559,1122.2346727212016,14.138921668428482,30
347,-2281.6532496453356,726.6463032419658,23.6158367039635,52
348,-840.1067192925419,1307.6767059100223,8.497949845566062,12
349,-3805.3806488373843,828.7662173879892,39.4813054634336,90
350,-1101.996004299388,803.3163753656411,11.321142466584112,21
351,-1072.3470793155411,512.5781012156178,11.072349138450294,23
352,-863.4003806397586,760.9420300870221,8.842516042062691,10
353,-801.6176066617536,431.03136810569436,8.260385201037918,14
354,-748.4073587395184,512.6676675354256,7.689104222800103,18
355,-1376.9564173434078,1163.04579076155,14.108286474251843,26
356,-4082.8282274374965,337.84545806916515,42.465847065376174,64
357,-712.5300151131322,567.3143071225684,7.312330510111258,14
358,-451.6207685934656,926.6133283263459,4.511338562780613,5
359,-1360.1669346356073,573.9309825850972,14.059774114415681,24
360,-3307.4470411589964,1206.2858843910624,34.2095971194914,79
361,-2703.185974910215,1069.4979724196264,27.948916827727327,68
362,-1248.547290112825,872.8409791499093,12.830629901352358,28
363,-3093.4279203540423,829.277885525488,32.050441277536805,61
364,-1631.250498153122,507.9451117731515,16.889495790808954,42
365,-2615.2567792775867,413.57841794091536,27.156616780403837,66
366,-2354.263678635528,666.5318420497765,24.39357335202637,50
367,-1115.0236750059528,598.2909892389536,11.493831825220568,22
368,-1907.2127054173927,677.6818024573845,19.741240305919224,46
369,-2247.840909819819,590.3798517971256,23.300867841498718,48
370,-1517.0640130546985,460.5871913224783,15.711481971127602,28
371,-927.2968969740335,465.8041207550265,9.562300151655558,19
372,-4673.906743572519,535.3327804717627,48.59375091628209,64
373,-909.4641705186918,479.0212307610358,9.37847651982783,21
374,-3066.705251720213,-16.967031259116972,31.955152003597874,52
375,-2382.8121807228094,1608.615070971267,24.485832076076917,55
376,-3305.01143104202,-122.29021669585327,34.45267953516602,74
377,-1309.4878290468287,1032.759457513648,13.432631665589126,26
378,-3250.808252008281,655.6138249926888,33.74318724487946,81
379,-903.7371043624894,648.4179922543972,9.279882755389599,23
380,-3525.494433594681,485.4547872412913,36.636305602602675,76
381,-753.0958502108385,679.4254439399699,7.712576472208743,16
382,-1154.1748979422182,1028.346439469024,11.808416345342062,30
383,-1435.6969656972615,1227.688806537711,14.704616557984442,32
384,-1146.2300455521984,51.26626174284297,11.933382503305639,22
385,-1637.0736162823318,666.7630467283714,16.91967036820588,36
386,-2774.1462651358665,1.833568977996066,28.89697493496152,32
387,-1950.7235978003207,880.3503987764989,20.152256144008238,46
388,-788.7372737355965,889.6058363470231,8.0374495521735,16
389,-927.13698755225,826.6278164762433,9.49171282523672,18
390,-2279.5736456769723,482.1630944051518,23.64510816446739,55
391,-2067.200518179886,297.6733600087059,21.474448447705324,60
392,-1596.8257771260342,853.1336154828032,16.466803175170607,43
393,-1764.3118613931772,1461.114725452234,18.078537155043048,36
394,-1154.841610605758,398.3027146383283,11.958078711593672,30
395,-4194.453552856351,701.1272988390463,43.546156321662174,64
396,-2951.564114990742,1259.893268525309,30.482981766877458,58
397,-613.0171347025331,701.5268710305336,6.246735388353361,11
398,-1403.1129711774563,669.6434136646535,14.476251071918364,33
399,-1101.1573208406471,566.5783879190814,11.361726594606937,21
400,-2157.060351940578,207.97676557939167,22.430737673218644,52
401,-482.399308156293,643.294778839522,4.895139714369816,8
402,-2661.9159844230303,1362.9436268020022,27.44434491548948,58
403,-2141.7891956038966,536.6578081394324,22.202146244178195,52
404,-2335.02373530612,511.9034249442069,24.21964236257537,56
405,-2905.423847676782,451.09105402374684,30.175021110378193,69
406,-3771.7940747241087,498.93019715976095,39.195473653967845,83
407,-3426.787583826832,108.36448761857982,35.6772947299423,80
408,-1576.2331383678409,589.997669740467,16.311283176802412,37
409,-1044.8968000735686,609.8950994918061,10.758842688372217,26
410,-2875.5942818413946,34.13648025539054,29.94699533579465,72
411,-1409.7723711760689,520.6515988858098,14.584472283316169,34
412,-1627.0972976503524,850.6372218276726,16.779005762643738,42
413,-1423.4893541075012,526.1035215548931,14.720492538295867,37
414,-1253.1382815965658,406.86016997442687,12.968761231219553,28
415,-1567.238637199012,840.1996700487741,16.15244420622955,35
416,-4366.32121407367,314.712304833295,45.42371841642713,96
417,-1674.1653532626538,844.8297367678642,17.284049567992664,34
418,-634.4245230290104,320.3426159611221,6.541850736560292,8
419,-2043.327514700351,662.3152496096081,21.155012601126653,46
420,-2650.594088453743,613.5561011997439,27.49086423364322,53
421,-2333.944600284016,406.4333392702814,24.230895140610517,60
422,-2578.588447960262,444.9016321835151,26.769170992881143,58
423,-1028.7675507219717,620.1805781804037,10.59649936623295,19
424,-1315.019548401426,1345.6194289340992,13.430282914820248,31
425,-1887.503219210006,859.5504255385189,19.48658552811703,45
426,-4464.91889244177,576.9531688590234,46.405519052756155,64
427,-1383.4172739290227,640.2222264819762,14.285550306243573,34
428,-4597.047891983526,544.335192106141,47.78188737647297,64
429,-3333.476164646985,194.36269794150104,34.69259281966827,72
430,-3656.927333027305,56.65327848562128,38.081190286016586,64
431,-1154.8603925823895,485.458317111695,11.943241940001625,26
432,-1058.7476811331678,446.2177821161236,10.935659640529641,23
433,-2256.95311418678,503.37413314390994,23.41443366170731,56
434,-2420.772165797786,608.6229219975344,25.096871951644115,60
435,-843.2268176768416,460.6435478663443,8.694936944994945,14
436,-967.8130418024907,1369.1850079854046,9.805513975445654,17
437,-926.5958993174086,676.4805009112713,9.51110718019983,20
438,-866.1216880922728,1432.4404893400329,8.733050815682002,18
439,-1837.6997402120012,621.8952529080836,19.025123282852494,32
440,-1926.2316071097548,352.4377175103262,19.991488049578635,48
441,-689.9870466929881,779.9564962137893,7.03164496634075,13
442,-1251.5530736574,1184.1758872480066,12.797599540754588,27
443,-2023.9348848303405,659.1409896451826,20.94533401080664,32
444,-2527.5889433603884,835.0550187895338,26.16914419775622,65
445,-836.3932549316339,580.1479848868078,8.597294742019765,19
446,-634.3195525050996,450.78390437869996,6.513582025182555,12
447,-4462.240722816732,372.5884334125872,46.41342660571333,64
448,-1905.681722737288,673.0789304451766,19.718439001337334,42
449,-1621.2005202318671,57.11041506757799,16.875607415942877,31
450,-3288.7805637880965,17.783963103639152,34.25442588047941,51
451,-3560.701512110911,330.6412568341036,37.02175715598156,83
452,-3388.2471013601057,202.90344436189045,35.25196908825905,80
453,-1777.2010627375857,478.250146774811,18.420688122938447,39
454,-529.1330908165932,762.4279114157104,5.352963881127906,6
455,-1075.4894652785579,407.24962884832684,11.118171590641586,26
456,-654.8022709649102,381.5851772984841,6.7413600772806275,16
457,-2464.3852697607877,19.441139697130637,25.66662965590464,43
458,-6118.371732765002,963.3882887259006,63.54899965615087,64
459,-577.0058014436327,342.03263714185255,5.943907798966623,7
460,-1506.3745979157632,532.7720295680125,15.585095388795866,40
461,-3313.787043047514,256.10886612291534,34.47359235130268,81
462,-1204.0784371145514,532.7361207334072,12.43774702812378,32
463,-1155.1119191279724,662.4048480920032,11.898060647563879,27
464,-745.710786548392,825.4807948877826,7.597928860944127,13
465,-931.5347525880296,386.22492324267137,9.630835980449753,28
466,-3110.745560357459,421.70705138759007,32.31834811801778,78
467,-1296.9865126017523,756.8640513997029,13.352596162226641,25
468,-2175.9006529267926,100.82366789351305,22.644626870509597,36
469,-4137.840786281868,1506.4662054850446,42.807411064293376,96
470,-1490.6816100188526,347.41883497558723,15.456075347076466,37
471,-1050.3162314212966,1034.8488859796732,10.72520055939274,26
