episode,total_reward,total_energy_cost_p,avg_comfort_penalty
0,-1895.1347644108546,1460.1697495401618,4.530885571569727
1,-1868.5318316902644,1606.3938001943798,2.7306044947487904
2,-1696.5735533345667,1528.713405820351,1.7485432032730868
3,-1887.5908388840126,1394.704772192927,5.134229861365479
4,-1549.5404514287793,1503.163995510296,0.4830880824842059
5,-1521.4910062693698,1405.0525093732638,1.2129010093344392
6,-2333.9290349799007,1680.5689220389484,6.805834509801588
7,-1978.2809870348112,1455.7094712123198,5.443453289817611
8,-1864.0003446421842,1571.7631667954097,3.044137269237235
9,-1779.0274743192706,1414.2094079775559,3.80018819105953
10,-2188.3198846901746,1631.5176933666764,5.800022826286443
11,-2355.4526913662817,1402.8526774683685,9.922916811436595
12,-2230.911282729781,1518.3085573222634,7.422945056328309
13,-2061.5418386748256,1820.1873168693776,2.5141096021400844
14,-1759.942057078133,1586.3523125911047,1.808226505073212
15,-1918.884826583981,1848.3021647239384,0.7352360610421136
16,-1845.6398531243392,1696.0046120296754,1.5587004280694208
17,-1648.7309406361114,1442.7306586539353,2.1458362706476706
18,-2016.1239012718079,1630.675744498013,4.015084966393692
19,-1735.415984081776,1476.6671665154934,2.695300182982115
20,-1747.800609138478,1407.461589316926,3.545198123141171
21,-710.1510472663957,638.0695529805098,0.7508488988113081
22,-410.6365800857477,334.57497888882835,0.7923083458012427
23,-278.92865148230555,205.0645887720377,0.7694173198986242
24,-2519.4978080624046,187.33022504317478,24.29341232311698
25,-1058.379154142858,187.3040419969567,9.073699084853144
26,-1261.7694016339342,195.1623494611167,11.110490126800185
27,-2285.441280853184,187.4881057720782,21.853678907094846
28,-856.0631711172466,177.18007716590353,7.071698895326492
29,-406.16329421421983,167.2098881963333,2.4890979793529846
30,-206.19718959480417,171.2949866122402,0.3635646144017078
31,-1507.785930332058,200.289123671529,13.619758402713842
32,-1193.5933932227683,205.53028317144935,10.292324063034576
33,-249.7439229402704,187.86271505175807,0.6445959155053369
34,-1213.016270143994,198.28166732047606,10.57015211274498
35,-1553.326644156954,184.0804655990923,14.262981026644397
36,-1562.0811617192032,197.2406021794975,14.217089161871934
37,-385.5031568169952,189.660656718546,2.040026042692182
38,-2567.976887817452,505.6262937463555,21.482818688240588
39,-312.28471308994233,186.47438201843835,1.310524281994834
40,-185.7355293212588,170.0822352594812,0.1630551464768503
41,-1471.6706299539167,210.80632656263674,13.13400316032583
42,-407.5221451575657,199.96326583983034,2.1620716595597425
43,-192.83105345459103,173.11343952111162,0.2053918118070767
44,-1124.9674419178014,223.04792793662918,9.394994937303874
45,-1736.4054830815878,350.13182247321697,14.440350631337195
46,-366.0515197682052,177.77597387388022,1.9612036030658844
47,-367.28902584215245,184.6068735102509,1.9029390867906404
48,-222.95819398158912,204.0073269010445,0.1974048654223398
49,-1774.1330310540886,1125.782433933056,6.753652053344091
50,-1967.992946354336,1242.5502770918126,7.556694471484619
51,-1744.6756763812054,1092.3648333105702,6.794904615319116
52,-2084.1264285525563,1628.376953347499,4.747390366719347
53,-294.52326227916967,185.94447213366755,1.1310290640156462
54,-297.19897805333113,200.23396224675116,1.0100522479852072
55,-1583.8243282140616,236.10504470725027,14.038742536529284
56,-333.7176819496912,174.59008032253266,1.657579183616235
57,-2042.9775473130494,1351.428280360975,7.203638197417443
58,-251.23872587525818,170.6213034087217,0.8397648173597551
59,-355.41174261331423,184.29067852516457,1.7825110842515588
60,-248.8744582899385,186.97938483150415,0.6447403485253577
61,-1234.4073881819122,314.9970572622956,9.577190947079343
62,-1989.0096536964118,1326.8460612978924,6.897537420817909
63,-2356.650151956755,1151.4212044906603,12.55446820277182
64,-1764.9957136721866,711.914771910496,10.969593143350947
65,-205.3375053234672,194.16676017168464,0.11636192866440209
66,-285.7028794749496,204.8354209995947,0.8423693591182801
67,-2214.091863884805,1302.6973454206936,9.493692900667822
68,-212.22890482616737,182.6611464317884,0.3079974832747803
69,-1422.8325353406412,576.2004393683377,8.819084333044826
70,-255.49857054085462,201.5442821927043,0.5620238369598988
71,-1305.204305047715,617.6618168858872,7.161900918352379
72,-300.17776899953174,202.7478020011681,1.0148954895662865
73,-199.61265194140907,190.530606036343,0.09460464484443859
74,-362.1911770845517,206.45261462491567,1.6222766922878762
75,-1738.4961497568504,990.5793365427788,7.790800137646584
76,-1727.9244957716062,1037.7008462928577,7.189829682070286
77,-221.87307529416344,210.8249250220254,0.11508489866810455
78,-372.814248094732,201.6644195785712,1.782810713710008
79,-1150.5179609576428,631.8196745613626,5.403107149961248
80,-264.44721149338204,197.58562691393882,0.6964748393692005
81,-350.55157288721017,230.0125489589694,1.2556148325858423
82,-1585.989947537799,744.170804345331,8.768949408254874
