episode,total_reward,total_energy_cost_p,avg_comfort_penalty,violations,alpha
117,-1478.10873856091,1085.9038168066559,15.170736064841423,29,0.22355282306671143
118,-1986.668976816032,1250.2179770501261,20.434006429948216,47,0.23142191767692566
119,-2689.136124812199,1166.7791226280399,27.771359816246218,61,0.23857729136943817
120,-1298.7156718121744,729.982778760942,13.376208502468282,28,0.24593892693519592
121,-1280.7333945601715,1192.8468102311144,13.09610894120363,17,0.2538873851299286
122,-2031.5523274961463,782.497859933397,20.998983023932073,49,0.2628835439682007
123,-2562.877102359195,1017.7464128328403,26.484605980234786,54,0.27077269554138184
124,-1351.0263591126638,946.3502219103605,13.876034944525587,23,0.27796193957328796
125,-2420.371885754765,964.860960872224,25.011194443097096,63,0.2876654863357544
126,-2413.3621541110565,1272.0546608070713,24.87417771765537,63,0.29677361249923706
127,-2840.2443873029033,1456.6776299703238,29.28240452816144,63,0.3063126504421234
128,-1086.0563562420925,1009.4176986322301,11.102791690306752,22,0.3166004419326782
129,-1388.2843169300315,1326.6302023788658,14.1942886758589,29,0.32604849338531494
130,-2109.8192222318057,1439.7369105604616,21.67733837521455,50,0.335458904504776
131,-1092.8612392854934,932.0128031034753,11.189801908577332,22,0.3448166847229004
132,-1921.506187217605,783.5134799882541,19.852457475185847,46,0.35282668471336365
133,-1758.9398961841366,705.9662440181369,18.175214284414306,47,0.36098888516426086
134,-1810.8262938282423,2623.6737310953176,18.317737700065997,42,0.3681974709033966
135,-1033.7765589085786,1136.5260737314666,10.531729556603638,21,0.3763704001903534
136,-956.5627391155145,1034.384812946789,9.748698363089364,18,0.3862323462963104
137,-826.8019790198833,572.2184313041694,8.493308441602075,15,0.3968115746974945
138,-3200.379780461048,2243.4254340486336,32.86990908104246,77,0.4079912304878235
139,-889.1097297153528,703.1321745317587,9.11507381484081,12,0.4178469777107239
140,-2942.979963015499,908.0846878284437,30.4668569714472,77,0.42854127287864685
141,-1690.6178741270144,1028.6966043707878,17.396291062912493,24,0.4393004775047302
142,-1299.9207105968126,1236.9522154472083,13.303975690498632,27,0.44907525181770325
143,-1869.2944739801471,689.315774061484,19.328209984363724,42,0.4575496017932892
144,-742.2116929484597,931.3036448950949,7.537350208859972,14,0.4670524299144745
145,-2304.2426429697803,798.4561971664732,23.83618248985886,64,0.47771552205085754
146,-930.6968088426646,717.7333012413399,9.545230654352475,17,0.48416808247566223
147,-1462.7889253883263,1537.841592718568,14.93262597431203,31,0.48999589681625366
148,-1197.300840033983,822.4884549317006,12.300531988909887,28,0.49787771701812744
149,-758.4610539261713,943.4497982458095,7.704083937096402,13,0.5029169321060181
150,-1552.9806739775374,549.8320436835916,16.062333678165263,37,0.5164956450462341
151,-964.5455518792251,902.8167330354881,9.859262679359542,20,0.523306667804718
152,-1232.4745174342095,555.5982511857678,12.723568254275976,23,0.5299492478370667
153,-849.5630964730593,915.6853379792822,8.658847809515352,17,0.5415037274360657
154,-1131.7560257552016,928.3133569588466,11.595726652250256,25,0.5462085604667664
155,-1514.2676087686668,700.3137468762718,15.627722227407729,33,0.5441968441009521
156,-1248.0771395119637,1735.4168569450042,12.639258358052745,27,0.5440974831581116
157,-695.3738425115105,868.4953016577666,7.062541004982866,12,0.5548525452613831
158,-2641.494481325157,900.7970890632896,27.32790145358219,65,0.5624498724937439
159,-1206.3998804557452,281.5629247845696,12.508006478750557,27,0.5734339952468872
160,-585.291752704391,998.6992193665548,5.888726753302707,6,0.5748327970504761
161,-1108.3240918104375,1139.0971243225076,11.334293222124868,18,0.5740355253219604
162,-538.6535175585893,803.6539574646426,5.45865040009684,6,0.5794674158096313
163,-1095.4242943929316,727.1863584646588,11.259172575246227,27,0.5902238488197327
164,-2006.2910266179922,360.60992613797964,20.823737792658672,54,0.5902178287506104
165,-753.38272151039,392.0854363317153,7.76605221649745,14,0.5975064635276794
166,-1059.0425547466848,855.7377047455432,10.864872923455982,16,0.5989164710044861
167,-686.4919417452674,860.5686304917118,6.9716725951607605,8,0.6118002533912659
168,-811.6154499117173,497.7506386171436,8.350629553535152,13,0.6121416687965393
169,-872.7970816537014,990.0474858454932,8.90412637434158,10,0.6122556924819946
170,-1178.9145990403106,1082.6401112551057,12.062622883491748,26,0.6085481643676758
171,-628.7918119918246,1029.3757379367287,6.335461429511359,6,0.6077856421470642
172,-1072.0968448991491,626.3542667093282,11.037184995468365,21,0.6048315763473511
173,-1497.0435930427332,926.1011855255066,15.40126634721066,34,0.6097447276115417
174,-741.7183625346034,854.7947427220527,7.548150705001689,13,0.6151374578475952
175,-798.605444616532,688.908188584362,8.175284175467135,15,0.6229642033576965
176,-971.5143313946169,1222.31755305539,9.865291461807393,12,0.6280868053436279
177,-995.0751756867058,538.7209418796239,10.253132883844932,20,0.6385043859481812
178,-699.2237095310372,738.8124660627723,7.129661043851892,12,0.6561573147773743
179,-1107.9894626292437,1182.294149552935,11.304099787897762,27,0.661277711391449
180,-2111.152666658453,425.1828588840108,21.90259384875806,50,0.6682034730911255
181,-2424.117672523924,1107.9948220940273,25.020393500854627,53,0.6792277693748474
182,-1667.4811812930927,441.80184419825594,17.277553587595076,42,0.6825667023658752
183,-1191.27219940975,906.6000743615555,12.220210395026234,27,0.6841129064559937
184,-950.9683405255456,496.76177313635725,9.802428177737694,21,0.6942739486694336
185,-682.7694049439001,571.9811492697911,6.993018562067751,10,0.7043389678001404
186,-631.5869445279852,792.4871140613197,6.413929190070405,9,0.713638186454773
187,-1007.8236175263435,789.3087448947721,10.333723360713,19,0.721298098564148
188,-1329.9478198261693,1108.2496669009968,13.62742527591822,28,0.724665105342865
189,-823.7604468468058,835.7458703042437,8.40672426500751,15,0.7193126678466797
190,-677.1762784320787,659.7865947874668,6.916464026420101,9,0.7241657376289368
191,-868.2103200946921,973.7924320022737,8.840984077652566,18,0.7260469794273376
192,-1926.6724603726384,1435.429010617349,19.77045708500303,43,0.7288590669631958
193,-833.8630143044877,880.2777642458993,8.502681864787185,12,0.7477900385856628
194,-549.8745951713653,991.6110083516579,5.521274739628457,9,0.7569757103919983
195,-550.9676569293468,948.6684758311847,5.541607160549199,8,0.7564590573310852
196,-903.1337877081622,1023.6024441649093,9.194393112758997,19,0.7521584033966064
197,-792.8291581701052,1108.3099060050822,8.027739167187537,14,0.7528685927391052
198,-1400.6527121880986,909.1648149480129,14.400723082178516,31,0.7538285851478577
199,-672.793339109468,690.1796406854393,6.86447652391416,14,0.7583334445953369
200,-592.95268844751,599.0299635158117,6.051792595595766,7,0.7651250958442688
201,-601.2762510647233,803.9876123407704,6.095796862686542,7,0.7725589275360107
202,-974.5683584529958,850.2494563615994,9.974618430476706,19,0.7860651612281799
203,-755.1362520098106,1097.1771859467462,7.637424044696618,12,0.7895010113716125
204,-573.6252596090156,1044.1672375980756,5.757728279760983,6,0.7897000312805176
205,-1322.5251046311814,684.0411021921512,13.633794610284786,33,0.7976602911949158
206,-595.9181779800847,760.5130688921319,6.0490407979400205,10,0.8034370541572571
207,-541.0888630284653,676.8218370516197,5.495337773827429,4,0.8088230490684509
208,-1030.0022557325842,918.7392521603548,10.537786153014347,21,0.8082480430603027
209,-2452.018743076006,1369.2724445386384,25.256596814429525,63,0.8105716109275818
210,-523.846779525908,792.1608995920503,5.291703765979864,5,0.8132322430610657
211,-842.261502016378,486.7672166949225,8.67214747585916,15,0.8300093412399292
212,-1598.1578099673839,1444.601814799417,16.346518475743707,43,0.8386948108673096
213,-755.7320861871688,898.4929460241942,7.685023200694636,17,0.8368924260139465
214,-1566.4606690758471,346.8558006012083,16.24503701108149,40,0.84831303358078
215,-1804.5650524201465,855.4883440749873,18.619325891027565,40,0.8512538075447083
216,-985.099551468278,904.4494311609918,10.073026696302694,22,0.8421730399131775
217,-716.5383934921354,948.650263892393,7.26630612723216,11,0.8483457565307617
218,-889.8872793189198,450.25132032826906,9.175856801170363,19,0.8491270542144775
219,-789.1885759771926,1032.7349981629236,8.005561208478474,12,0.8583574891090393
220,-757.7439444024537,836.6281037907722,7.718868565902482,13,0.8571597337722778
221,-1036.0128294941917,1192.5433826548856,10.543353769178063,8,0.860223114490509
222,-1078.9675632756084,585.4498607375169,11.1172767298006,24,0.8720542192459106
223,-1033.8184290278666,614.3125870667244,10.640960180068051,21,0.8767269253730774
224,-671.2578269648486,787.3291177625387,6.828242131349978,10,0.879745364189148
225,-700.3188579141463,804.6092576797424,7.127361174589075,11,0.8810245394706726
226,-599.4595877413356,753.0530932692582,6.087484644541149,8,0.8887245059013367
227,-650.9118323976081,620.189067508273,6.651125531744193,9,0.8938503861427307
228,-916.8508857001242,581.121399629426,9.429463101120161,12,0.8916299343109131
229,-756.6656528253151,837.239992555441,7.707508885147987,12,0.8908960223197937
230,-1020.1454675565998,962.8042086540056,10.425931076911665,23,0.8937365412712097
231,-543.1926576862846,793.4285125392463,5.492959244119791,7,0.9033049941062927
232,-1290.9018214365963,254.190342832201,13.393937651874504,34,0.9147730469703674
233,-707.3907000351393,1084.33983773462,7.142748992504658,8,0.9200936555862427
234,-540.4802258058043,727.3986932155052,5.478460957723897,8,0.918165922164917
235,-1625.5689193333828,326.77015220338023,16.86493246134703,42,0.9200243353843689
236,-520.9220956840771,858.6043635761127,5.247395920964111,7,0.9187467098236084
237,-2086.9328587623695,569.8187975653541,21.620171695948557,16,0.9171473383903503
238,-595.898735475373,1003.4006282082976,5.998236696991739,8,0.9206921458244324
239,-1137.982418681031,656.8389157443119,11.717142087147352,26,0.9216597676277161
240,-477.076314597277,887.9054011476267,4.78456465181588,3,0.9169338941574097
241,-355.57803041167654,899.5553343950597,3.5165304554559973,1,0.9234457015991211
242,-807.7154052582516,946.2729463527926,8.216561940949951,14,0.9404031038284302
243,-570.7507145166318,666.2319678317642,5.806521616249962,7,0.9466818571090698
244,-925.298223984194,393.9022779645054,9.556460191926083,18,0.9401983022689819
245,-765.833206637138,753.0194571054825,7.820550182239881,14,0.9453273415565491
246,-827.4794505429259,115.06543883414061,8.595605643398367,20,0.9311093688011169
247,-817.9363279333311,1227.5202195449526,8.264436703567002,15,0.9305009841918945
248,-797.3332318584844,690.0373348720833,8.161796720427533,13,0.9289897084236145
249,-2526.288170259176,2396.6520110056163,25.81619927124025,57,0.9318626523017883
250,-730.2637682372464,575.7212180074337,7.486972332053102,13,0.933974027633667
251,-670.1896935480546,773.8830142590074,6.819917013154943,8,0.9375397562980652
252,-1242.174022408063,285.34190530231416,12.879866503146014,30,0.9424417614936829
253,-576.433687261458,574.5747104043845,5.884814510972608,9,0.9479250907897949
254,-637.2097911953322,1062.7720538194155,6.4161911470723325,9,0.9376050233840942
255,-929.6747531150733,745.8597846995124,9.528724556469612,16,0.9312873482704163
256,-412.40411988306477,1036.8771385357545,4.079860178253642,3,0.9310415387153625
257,-356.7307604890433,710.9343929671797,3.5678340898927083,3,0.9358824491500854
258,-582.686007151952,993.6973046441582,5.862625636031971,9,0.9388630986213684
259,-575.7345935902089,551.3952243011187,5.882361344835275,8,0.9385737180709839
260,-1147.0336071665251,1228.2179332293638,11.692388005228514,21,0.9342556595802307
261,-869.0377200647441,781.5051918011819,8.889662669049173,2,0.9403231143951416
262,-1352.2160558500293,300.6908025918121,14.022939997897838,31,0.9313585162162781
263,-483.8822322324839,654.4856675378272,4.904088738351324,3,0.9272876977920532
264,-1763.9422826420646,393.4295047008422,18.292434297375497,48,0.9436665177345276
265,-3233.98733176987,1464.3866409137038,33.382287489079125,76,0.9433209300041199
266,-1943.217378539254,673.8363094456744,20.101465128649377,51,0.9333546757698059
267,-1895.5792575892256,410.25697232273546,19.6601470639872,38,0.9408238530158997
268,-525.4336206405725,495.3903601173245,5.370060556648187,8,0.9349029064178467
269,-543.4341570417188,934.3830086612855,5.466109342380139,4,0.9435325264930725
270,-570.8057450783649,698.1282003450428,5.800449802827753,8,0.930191159248352
271,-1096.73219508047,1564.9500118174485,11.098262446292926,24,0.9345607757568359
272,-906.0303757984586,375.69337353205685,9.359546961748096,19,0.9367684721946716
273,-1917.7721119257562,1087.9354041637428,19.75013962335917,47,0.930388867855072
274,-708.0215722711198,798.6089679602024,7.208847842832455,1,0.9228115081787109
275,-586.4201833677586,697.9077566271868,5.963146127450152,2,0.9161202311515808
276,-580.8314128639607,779.2634015862377,5.887980675335793,4,0.9087525010108948
277,-1149.3276063696273,993.7731151372612,11.765126500696686,28,0.9124054908752441
278,-1781.4467356546015,405.080236677278,18.472345113761016,36,0.9132575988769531
279,-938.2764983325932,1233.4713053719206,9.5167403356787,7,0.9185479879379272
280,-663.0327325019665,712.5328891477825,6.758146611656365,5,0.9175698757171631
281,-440.7309600317695,582.8544355844506,4.469519492917503,3,0.914547860622406
282,-680.1685932250685,736.4886755343499,6.9316543720248065,12,0.9076672792434692
283,-624.6235771914443,1247.7661323558393,6.246544318170077,0,0.9170874357223511
284,-459.6701919032379,936.188658483892,4.593191861807916,0,0.9157542586326599
285,-381.84981041430495,945.1787469215593,3.780689952873686,2,0.9081866145133972
286,-490.0989901076061,623.1330035651905,4.975378437878146,4,0.8984934687614441
287,-493.5003063911172,596.5172174589763,5.016353771270185,6,0.8913974165916443
288,-730.2418631552428,1007.6930418891305,7.3967500241402115,11,0.890733540058136
289,-361.52657983315623,654.396453588865,3.6295692787643663,1,0.9024258852005005
290,-1115.0335545687728,1013.9535485820983,11.403692537470112,21,0.9078439474105835
291,-508.0866744644617,1195.3200428018474,5.043544516754427,5,0.9061161875724792
292,-678.1066702544016,956.1521858390295,6.86441277643356,12,0.8960702419281006
293,-1669.9379083779609,477.62158581877736,17.295682048558188,19,0.8939741849899292
294,-407.9609772997658,1016.9609557227674,4.03772664776365,4,0.8841840028762817
295,-714.9283381841225,589.85123947405,7.324284514527512,13,0.8767402172088623
296,-621.8812880096743,366.54932537418057,6.401565640647821,9,0.8724377155303955
297,-712.7135594453314,1161.3997734953232,7.182141291410674,12,0.8760396242141724
298,-714.4934940172086,215.43445489267393,7.3977583845766155,13,0.8780481219291687
299,-301.94361211924127,470.5682872124727,3.047210899739498,1,0.8762907385826111
300,-563.1539432474698,892.4166311434612,5.680266777339586,0,0.8745048642158508
301,-394.67806187140155,818.6370946891095,3.9406804164335334,3,0.8782615661621094
302,-1617.514397837481,1549.482362030167,16.52629948538414,45,0.8834699392318726
303,-689.3732260763704,780.8007887948172,7.018304273963277,11,0.883796751499176
304,-425.25189176853735,568.4662722734098,4.31127673253197,3,0.8778170943260193
305,-1750.5065075274306,2539.2732662799494,17.705427522935747,44,0.8671796321868896
306,-776.2352407236157,750.3024511324347,7.929470746885072,17,0.8526795506477356
307,-471.1968948878531,776.1614317112832,4.746600690141951,3,0.8514705300331116
308,-558.5449627439313,400.6434076188045,5.734709318662034,9,0.8539717793464661
309,-976.6686515706917,1165.419796569186,9.93083599624279,16,0.8574159741401672
310,-708.5528724684649,995.7133643112891,7.173318803981659,10,0.8505610823631287
311,-375.9936362051139,862.4559248358865,3.73692205946246,2,0.8445450067520142
312,-1297.964126191492,1234.3784217251205,13.263297476635316,30,0.8372212052345276
313,-384.0905820830166,909.7893287509812,3.8114041198749686,1,0.8441361784934998
314,-1054.9730801825049,512.506076558489,10.882530819284737,8,0.8441349267959595
315,-1283.85146688528,385.3293826985637,13.293175825326138,24,0.8365972638130188
316,-434.8515966692554,1225.8088419441294,4.274327289899719,4,0.8471953272819519
317,-721.8153202583806,1080.9119396607377,7.2937195985954775,13,0.8579949140548706
318,-383.9873531662795,828.8928356724697,3.8271822547169805,3,0.8418737053871155
319,-605.7220490170117,1223.4901292003003,6.054710900343806,9,0.839516818523407
320,-459.1938510497723,342.20149704957305,4.71197730321647,4,0.8493613600730896
321,-710.9986759470994,794.0457257093,7.2408100149261765,13,0.8508225679397583
322,-484.43188610581353,606.5467556205937,4.919801572847935,5,0.8427476286888123
323,-751.0915384248813,588.1627878749173,7.701336277785242,14,0.8389531970024109
324,-326.2882267208331,785.3746863806596,3.2352159686793733,3,0.8334875702857971
325,-1729.1592778708555,343.0745415933901,17.94060194832279,40,0.8324971199035645
326,-375.7589897713057,760.5275188817475,3.755712910350738,2,0.8406447768211365
327,-582.338449463898,683.9215241325218,5.9235418643879925,4,0.8364473581314087
328,-442.48043880707905,934.8753574725087,4.414405538100302,5,0.8218576312065125
329,-1107.893359893317,1340.2195385255386,11.261343428362565,20,0.8163283467292786
330,-1027.6254967276882,531.5170471159454,10.59369953943092,24,0.814344048500061
331,-269.1268324015028,869.6012757357375,2.6222375717373754,0,0.8196666240692139
332,-423.1167757471472,917.6849468344534,4.21628205010894,0,0.8234476447105408
333,-662.8553888931109,632.3586204047558,6.773002255052249,0,0.8302417397499084
334,-713.097462148279,924.3474107075166,7.235526186813839,11,0.8299081921577454
335,-357.13702544178324,526.4346837744628,3.610503455898895,1,0.8265095353126526
336,-354.2811135384888,776.1164221241386,3.5287373447500596,4,0.8330507874488831
337,-313.51299032124064,251.63545858945747,3.213336261973453,0,0.8271921873092651
338,-452.90441867471196,1181.0690850018104,4.471698301819537,1,0.8244302868843079
339,-507.6578542853504,885.0041631235167,5.1037267814883345,3,0.8336392641067505
340,-377.3320779455082,977.0211840749431,3.7269963985834322,4,0.8343760967254639
341,-702.7300803225629,1183.2541649776558,7.073593718989687,6,0.8270213007926941
342,-555.6706656775118,1043.8385816749592,5.570769729625131,7,0.8257310390472412
343,-259.8702997691445,768.8422896187992,2.5468068122580054,2,0.8311153650283813
344,-417.7052246768514,843.0153689721855,4.175467888514664,4,0.8368914127349854
345,-258.2830656536934,985.6176773246864,2.485111584449996,0,0.8386359810829163
346,-630.813524173123,704.2748929868056,6.424250274097781,9,0.8344492316246033
347,-543.3915113358593,1066.3247270854388,5.4381772582724,3,0.8254262208938599
348,-376.4752571691878,664.3625148631857,3.7832084049158765,2,0.8214279413223267
349,-342.3835316215237,961.6210631199679,3.366157399574213,1,0.8227272629737854
350,-614.8069715294869,696.662155302283,6.259101337744174,10,0.8193040490150452
351,-415.29843358526966,833.9502999395783,4.1522857040258145,4,0.8242592215538025
352,-1002.312435512634,741.9581511075978,10.286179921775856,19,0.8282919526100159
353,-281.99524607247093,403.73440999276175,2.853339144506414,1,0.8202866315841675
354,-476.2527090869386,789.3529414341717,4.7965171901901575,5,0.8087267875671387
355,-476.3244840140081,685.0334728779936,4.8189980682963345,2,0.8171993494033813
356,-1015.9215961804556,1835.7260449507305,10.200073700848344,19,0.8045502305030823
357,-491.88264015305134,811.2298654845087,4.9547712796183445,4,0.7981882095336914
358,-636.5152460153032,653.0102691233924,6.49432333992537,9,0.8019101619720459
359,-486.86695329028083,715.7633353296397,4.922413401913416,3,0.8008972406387329
360,-724.433065852656,1409.1783562380524,7.25259894508224,10,0.8142805695533752
