episode,total_reward,total_energy_cost_p,avg_comfort_penalty
0,-2582.4526739707007,1869.9954368672115,0.2968571821264542
1,-12517.073837696242,1477.675863349295,4.599749155977894
2,-2096.4746226622133,1511.5605985378716,0.24371417671847537
3,-1869.8266462143206,1342.0718721617259,0.2198978225219147
4,-18517.936585040876,1396.5782525117038,7.133899305220484
5,-11507.561789985291,1324.115098745366,4.243102788016635
6,-38132.698391738944,1038.2525952122705,15.456019081886117
7,-11457.692732456911,1623.8840419207309,4.09742028772341
8,-10618.640567001428,1432.1119671213382,3.8277202499500365
9,-8401.689596683007,1333.3751962188737,2.94513100019339
10,-3930.0858535706866,2107.450926196764,0.7594312197391346
11,-1513.9014928178237,1185.093485328057,0.13700333645406965
12,-3806.9429289791146,1312.2517444493124,1.039454660220751
13,-1421.7840833589028,1206.2472291404742,0.0898070225910117
14,-3668.312058496751,1346.2723853474104,0.9675165304788922
15,-13049.609238923424,990.494152775718,5.024631285894878
16,-1691.7594405939683,1492.1029069415686,0.08319022235516634
17,-19268.07744581999,1487.981941897377,7.408373126634419
18,-2850.531341952214,1533.5999224232994,0.5487214248037143
19,-4110.650059286297,1533.7104903347988,1.0737248203964567
20,-3773.877785606096,1391.0382633991246,0.9928498009195716
21,-1608.5682893252788,964.1039933015203,0.26852679000989954
22,-4583.659833093318,424.7550060006527,1.7328770112886112
23,-31935.3122296603,357.4487223144197,13.157443128060782
24,-48764.15225453923,224.23388343784507,20.224965987958907
25,-13638.608196493455,2571.1022742241935,4.611460800945524
26,-8008.70444606718,2935.934851668448,2.113653997666138
27,-103312.58118261033,2650.6091321130853,41.94248835437384
28,-11516.513713985583,3325.4936891593575,3.41292501034426
29,-18588.67795760746,2886.826759724409,6.542437999117937
30,-11287.165485592895,2508.238044799311,3.6578864336639962
31,-12925.566297459041,3392.0851080852676,3.9722838289057396
32,-41902.55748595148,2096.9570593552853,16.585666844415076
33,-5316.320331845184,2230.68157060654,1.285682817182768
34,-14313.726572395957,127.26198580011123,5.911026911081602
35,-3284.132529559845,1904.6229588327146,0.5747956544696373
36,-3060.5548871168635,1.1220600447911693,1.2747636779466973
