episode,total_reward,total_energy_cost_p,avg_comfort_penalty,violations,alpha
193,-1020.7180376395175,972.0380218681429,10.42997163752245,13,0.5889931321144104
194,-935.990838582665,1032.8725679187496,9.547222783586358,23,0.5833200812339783
195,-462.8064698433611,854.4807323915061,4.647050574953451,6,0.586194634437561
196,-452.7353264329907,995.3637773333768,4.508625530065866,1,0.5849111080169678
197,-1067.5601433894155,1089.5584201180152,10.897072656115151,27,0.5817105770111084
198,-1032.40121096466,805.7863034787523,10.586307134323805,25,0.5824980139732361
199,-542.0038339343754,678.2735544172458,5.504566279646153,9,0.5830912590026855
200,-698.3214113963504,620.3905504467779,7.144933337368904,11,0.5789114236831665
201,-467.3853858973104,794.9377221399094,4.7045482443178335,2,0.5763723850250244
202,-526.4572614333348,837.930353617274,5.314569316260306,9,0.5782204270362854
203,-840.6597924417335,877.4311004322665,8.582408025344666,16,0.5819051265716553
204,-480.3667656485954,1068.9542919373696,4.791017498019248,5,0.5830109119415283
205,-856.2671599186997,593.5472573905286,8.795793903863432,18,0.5823225975036621
206,-401.11946295256416,740.6476886767786,4.024026137281546,4,0.5908069014549255
207,-418.8163748746405,638.667101221205,4.233781592189754,4,0.5918996334075928
208,-798.2991827938278,855.43355428201,8.137401163626956,15,0.5910982489585876
209,-2720.0511529949245,1231.8228631887466,28.077236413866142,79,0.5910111665725708
210,-723.4883764456754,809.3445983065186,7.3687654633285975,10,0.5895056128501892
211,-591.7459457016054,450.27789202400874,6.07021237355339,10,0.593113362789154
212,-1919.0300510409118,1333.6322162115434,19.718306319965425,50,0.5919473171234131
213,-476.85787747886275,871.8789168938927,4.785628116051925,8,0.598125696182251
214,-1590.8786549148765,387.5544521663327,16.492995477828654,36,0.602839469909668
215,-1213.1618977823196,760.8630099147285,12.478589974833596,28,0.6063900589942932
216,-652.6775864474903,888.4087196893793,6.613639708892741,10,0.5967931151390076
217,-830.0813518743528,949.9824072639775,8.448767747177847,17,0.6013057231903076
218,-577.1508291166867,396.9171301263946,5.929296734522491,9,0.6061742901802063
219,-644.1005366203932,1046.9465378194034,6.491266727750052,8,0.6030393242835999
220,-684.2028007717684,843.687870478224,6.951344201689623,10,0.6104037761688232
221,-904.8312303714398,1228.1824550447805,9.169453971568172,13,0.6049885153770447
222,-1098.7939835912555,453.42634668184303,11.351306840183526,25,0.6111917495727539
223,-808.872262988484,541.0936982119568,8.313024885669213,15,0.6101295948028564
224,-503.98431881425773,790.829323330606,5.085080545287975,6,0.6094949841499329
225,-902.2673488287895,817.4577740533972,9.228314514038768,17,0.6045092940330505
226,-573.9132980685695,841.5005350097978,5.805555076753886,11,0.5936537981033325
227,-616.6461550062305,502.168569861332,6.32190399592712,10,0.5859622955322266
228,-1137.4859289999697,572.2843784535427,11.729585848238523,24,0.5807262063026428
229,-682.3314147452742,839.9822166298447,6.932622608465388,11,0.5774677395820618
230,-481.1163824515628,833.0072636513903,4.838085803943072,5,0.5803233981132507
231,-390.00976232225685,785.6179883705446,3.8989312766129776,3,0.5920136570930481
232,-1353.38123198943,233.5214737983703,14.049070859515238,35,0.5964208245277405
233,-777.8859388496168,1185.2484079404105,7.857614278029254,13,0.6041215658187866
234,-297.3861939823388,680.0621531982504,2.9571349053997253,0,0.6065876483917236
235,-1478.0205256666873,347.9651150569065,15.3235544100578,39,0.6141040325164795
236,-455.8911134339725,849.5891618536631,4.5718680228843676,4,0.6187693476676941
237,-1498.908798112729,470.2522357162453,15.515664097900052,5,0.6224468350410461
238,-624.983425925913,1009.8493650675721,6.299858735672514,6,0.6206502914428711
239,-1006.1302258076973,666.3024374627806,10.341710177692095,20,0.6124213337898254
240,-332.5983968503148,860.4134510084723,3.2853138315640145,1,0.6107885837554932
241,-526.6779253343872,904.3599011757167,5.297820076154923,7,0.6146451234817505
242,-505.23829767327925,975.1741448507033,5.059737653919427,4,0.6241878867149353
243,-587.3331782232042,683.8039184473929,5.975594790148502,7,0.6166597008705139
244,-1089.5255123358445,390.7369973984525,11.267820545707037,25,0.6212028861045837
245,-598.0413000333822,705.2119591610896,6.082677717189174,10,0.626934826374054
246,-814.9399574547684,75.22422023099233,8.473286177605717,18,0.63210529088974
247,-1576.641920109105,1241.6821955982582,16.164669543720212,40,0.6307098865509033
248,-903.4328926765082,630.7309519719636,9.279357017052801,17,0.6231683492660522
249,-2421.3165573629876,2354.9693514646565,24.731428857642655,57,0.6264123916625977
250,-982.6903629348515,572.525084781947,10.117081887908464,22,0.6204004883766174
251,-935.1643462802706,772.3423123239654,9.586640625351992,22,0.615002453327179
252,-938.3814973242129,246.43292977981224,9.723467070089756,20,0.6193867921829224
253,-488.19426610308255,517.4375803412556,4.977557442669348,6,0.6240791082382202
254,-439.626784477632,1053.1151717704743,4.360046677523152,4,0.6207607984542847
255,-610.0093200995149,632.5248871565635,6.222487732878996,4,0.6276332139968872
256,-276.22002950736544,962.0160368464026,2.6815594663587237,0,0.6282336711883545
257,-376.25550476477395,695.2817177882666,3.774477816760509,4,0.6329405903816223
258,-501.88289949408875,781.8790727412902,5.065055396242323,4,0.6477474570274353
259,-590.380347674703,481.3668813133993,6.049510521337865,9,0.6419420838356018
260,-861.8130601467851,1241.6293951067923,8.718546585881764,14,0.6399895548820496
261,-947.0147441361729,697.5834520202011,9.719407032247597,10,0.6460884213447571
262,-1050.886040130384,307.0347458702061,10.883284845968545,27,0.6455875635147095
263,-690.4330036177698,632.7891936103227,7.060179372349622,12,0.6448765397071838
264,-1585.6705939362735,392.7241070918633,16.435584497858702,44,0.658816397190094
265,-2495.28555489524,1595.3266162099249,25.66019815178168,67,0.6643905639648438
266,-1343.3335535845958,688.2013776473527,13.84968256282967,29,0.667065441608429
267,-1922.1743913749985,377.4374370640257,19.944017110767916,39,0.6779047846794128
268,-545.1696439589841,508.80782399141845,5.572848827907873,6,0.6746935248374939
269,-557.1321476431663,930.8099353119461,5.609541134759659,8,0.6777786016464233
270,-521.8807650374251,707.0643697343372,5.288952892111861,5,0.6710477471351624
271,-1022.3081299069595,1553.164976915475,10.32546698300677,18,0.6758339405059814
272,-642.5386520038719,303.35272910471303,6.629912473143517,9,0.6827930212020874
273,-1253.5230828902193,971.5810653382382,12.855119391494314,29,0.6813047528266907
274,-606.1776273998437,762.9859362485863,6.1553948820299125,1,0.6786397695541382
275,-654.1408430767045,607.186256195032,6.68746997867504,0,0.6779509782791138
276,-509.98996860957953,770.4121305416977,5.160747145820264,3,0.6687159538269043
277,-853.4796911644594,909.7203913639501,8.700888368095633,16,0.6816684007644653
278,-1717.657497578343,420.7150264221764,17.80461663593645,32,0.6827185750007629
279,-651.3627672766343,1237.281462295444,6.527261854486725,6,0.6859877705574036
280,-475.3894799470969,744.2453349292193,4.796922638005337,2,0.6818066835403442
281,-847.4322082141705,573.3786746412268,8.707964945014018,18,0.6720235347747803
282,-695.6245675009803,606.1805875388333,7.119801622397948,8,0.6637516021728516
283,-531.6538723109553,1102.4849047513835,5.308376814749245,0,0.6585704684257507
284,-279.4118018029341,969.7647901445044,2.7095469375004577,0,0.6526156067848206
285,-381.4585747422333,891.0681977883667,3.7972626123590216,4,0.641638457775116
286,-594.0427297398563,624.5333589152746,6.057833985016156,7,0.6363624930381775
287,-388.06384401839296,482.437075480805,3.941823984466428,2,0.633110761642456
288,-1036.4564156507458,1035.4741223024091,10.580697220882268,21,0.6348430514335632
289,-800.4803993310082,673.5635373743961,8.198011756078335,14,0.6333766579627991
290,-776.3613828079135,1019.6977471546312,7.874660706925211,14,0.634689450263977
291,-929.7381696777727,1212.2483337459084,9.432220864613067,21,0.6445325016975403
292,-974.6288045938263,969.7601086824764,9.950350025210179,21,0.6318821907043457
293,-1347.5279638017291,471.90155476880534,13.938436799024513,22,0.6311426162719727
294,-245.93310669803063,955.6519257481633,2.367396543573619,0,0.6307936906814575
295,-538.8440277116538,559.6093886483702,5.496373332694652,7,0.6459886431694031
296,-453.93634626057064,358.9176282063165,4.653729101004629,2,0.6567977666854858
297,-439.65792192909845,1135.7914575786274,4.343667633099225,3,0.6549667716026306
298,-895.7110223369284,108.97600125481176,9.307619815748254,21,0.6447157263755798
299,-429.68609428761204,459.09209675956816,4.380252628671049,7,0.6473894119262695
300,-519.5535166179325,778.6678881972185,5.24979332139571,1,0.647903561592102
301,-376.6156307729816,870.9894115061392,3.7463108598214467,2,0.6438475847244263
302,-1407.7134795182012,1698.3324220358763,14.310383657057116,32,0.6481695175170898
303,-693.749782853107,731.2606018131185,7.074214279342129,10,0.6527508497238159
304,-403.60853238020485,502.12032811476115,4.099647143936559,2,0.6418962478637695
305,-997.8103996237434,2261.3749497565564,9.922738548214708,22,0.6429749131202698
306,-879.1274976857464,765.2609256135581,8.99814874139037,16,0.6423414349555969
307,-509.2831337365604,730.1896015769798,5.165409809427299,9,0.634816586971283
308,-394.3543562596183,291.20648458736207,4.047189860081992,4,0.6421366930007935
309,-581.5095518467414,1044.3202194507035,5.839824452684657,6,0.6429954171180725
310,-1386.6688463741095,1030.0888369520567,14.22986530869863,32,0.6415087580680847
311,-391.4302735150176,784.9347143110757,3.926891450299958,4,0.6352179646492004
312,-617.6469180858277,1218.2638950234632,6.18001708526415,8,0.6370052099227905
313,-324.64827051778263,901.2365701052416,3.195557699121645,0,0.6328316926956177
314,-835.8512575333226,517.2220394494814,8.599029341086803,6,0.622917652130127
315,-1567.5649743746412,419.22036147743637,16.241464241094718,29,0.6300580501556396
316,-512.1997869591921,1225.3624695678436,5.080130599664952,5,0.6402243375778198
317,-414.61658622892384,1034.8994818534616,4.103318714498485,4,0.635553777217865
318,-362.1714508906917,741.6237325169695,3.6181143358370047,3,0.6277596354484558
319,-1009.0939066115996,1259.4067188279403,10.249018460781677,21,0.626287043094635
320,-621.7538279597279,346.5077824751616,6.404413253231507,12,0.6360698342323303
321,-897.0500376606155,800.0639210334855,9.177591242082771,18,0.6315251588821411
322,-469.7640525769091,578.3591441714491,4.772884059307084,6,0.6339340806007385
323,-648.8974256944092,518.4913336992059,6.651329156462764,9,0.6293238997459412
324,-251.4597899447889,717.7635073856277,2.469838747886212,1,0.6292042136192322
325,-1760.3575182714897,340.4187640350396,18.266136906154042,43,0.6278889179229736
326,-358.6946473122773,788.9612357407212,3.5730773187235716,0,0.6343136429786682
327,-607.9686377147542,596.8803166023109,6.208656576903208,3,0.6361473202705383
328,-250.86506822480496,897.5730718040564,2.430350070715873,0,0.6393473744392395
329,-1204.6907498028488,1320.0929576107742,12.273842610944099,29,0.6378932595252991
330,-563.647310570954,507.93403216469414,5.765506561746463,4,0.6315543055534363
331,-308.62031810499417,840.8709241008969,3.0453427044060013,0,0.6304888725280762
332,-687.4824228449111,841.2171548829991,6.986021664033864,8,0.6380465030670166
333,-594.5834633220918,579.3814352806112,6.072873277254998,0,0.6372597813606262
334,-1005.1540079928756,941.292727407782,10.28206409838249,22,0.6413000226020813
335,-335.79275070530974,471.72912581701496,3.4052934186351,1,0.6434440612792969
336,-423.64777969389297,749.0950154744093,4.264227910254216,6,0.6354387998580933
337,-413.35999465980336,260.011997358979,4.25166411158983,4,0.6274230480194092
338,-899.68686087861,1185.9468942986914,9.124665864506627,18,0.6199231743812561
339,-623.3855436294228,781.7596007390133,6.330732829319191,4,0.6159569621086121
340,-335.63888656559936,826.5387025625273,3.334980338691132,1,0.6133406758308411
341,-462.6996157577955,1107.5509820088766,4.589047876225187,2,0.6063677668571472
342,-563.5822558643972,1042.973799542065,5.653362290349539,7,0.6016826629638672
343,-310.200699150771,720.202898202884,3.08329834569493,1,0.6066876649856567
344,-326.4741966905172,823.9681665325553,3.248383680831939,1,0.6084915995597839
345,-257.4506879807044,804.077247679466,2.5267619065324483,1,0.6075025200843811
346,-443.14473948674845,655.2425218033852,4.480103010944591,4,0.6081509590148926
347,-324.9375812861284,1011.1806350258299,3.1871246727667875,1,0.6086981296539307
348,-323.3455968937673,642.3046713034513,3.2343698277885253,1,0.6057392358779907
349,-260.6565812118576,815.4284282700498,2.5557084650672572,0,0.6020142436027527
350,-526.1082707027155,710.0911606631146,5.332358828015136,7,0.598663866519928
351,-324.3003147927302,760.9776079403033,3.2352162774367095,1,0.5989934802055359
352,-1071.5905550345913,661.2567325617795,11.024639795659956,21,0.6061733365058899
353,-303.3006799013172,316.76021901567674,3.093390370010456,2,0.6124581694602966
354,-443.4010277519413,792.8681007928105,4.453579851417552,6,0.615862250328064
355,-347.80087527001274,696.2586281737131,3.4778719031931082,1,0.6217694282531738
356,-1230.6309849355932,1819.9821222859457,12.439909817602858,24,0.6232123970985413
357,-346.1744043207324,775.7962822632971,3.4573799862027776,2,0.6246300339698792
358,-530.7083485757987,673.563991614623,5.391531966078188,7,0.6177512407302856
359,-454.4970180470772,640.9381298956037,4.6028984942621385,4,0.6182277202606201
360,-936.3865958016731,1400.4398492856767,9.462268737666252,20,0.6162692308425903
