episode,total_reward,total_energy_cost_p,avg_comfort_penalty,violations
154,-1628.6098757328746,809.9580729025192,16.795944940362755,36
155,-1914.2181746430315,1079.537546444243,19.714868997022368,32
156,-1362.1451859944175,393.95573309290285,14.106938243047496,29
157,-3602.9483026043595,288.89380710013614,37.47052527564955,64
158,-619.0866515559576,552.9672255200641,6.333617781724545,13
159,-749.889807878404,642.3988914346078,7.677519063017825,9
160,-1349.9345601339132,564.42373291076,13.944230057038519,27
161,-2927.186004993464,133.58211141143596,30.463691278804536,72
162,-1884.0523187324577,181.40802375512592,19.58775164851411,47
163,-1298.1619689941056,792.1534952114134,13.35748853218623,27
164,-1315.544412389412,816.5205481991576,13.533479181514878,28
165,-1778.731328557913,-78.46606315508677,18.544798435635578,32
166,-2522.80882409145,76.44197459869035,26.2633331729112,32
167,-3066.5478732372308,1449.1398602544612,31.641302875334805,63
168,-4110.074392474764,581.5954738563449,42.69210919789206,95
169,-2506.011587665673,1009.7368933182557,25.89392551874279,58
170,-1746.8836906112301,151.58708746109332,18.165124467312577,32
171,-2048.7917393245434,-333.875806536064,21.411138077659007,32
172,-2261.349183468709,1434.1355011650603,23.256942431723004,54
173,-1695.9892077492052,1056.2322748595732,17.448589190125144,44
174,-1845.9628404322425,928.4265570220668,19.035357388456255,28
175,-1233.8918005479395,428.2074652311238,12.763829700451225,32
176,-2109.378466292896,632.0803638448059,21.84986311475002,45
177,-1439.5796337103827,1260.870194026376,14.732939894060996,21
178,-4144.752292211653,3172.244829477536,42.51361870439689,89
179,-1782.3237339279865,166.7912773361,18.53112404563817,39
180,-1872.643111911067,56.59615638372111,19.494908216493673,37
181,-2062.640164788465,300.4536138731799,21.423240546989607,57
182,-4193.659172629237,-107.68401932203511,43.706383885579974,96
183,-960.7971500020177,868.6105031517349,9.838280624364407,8
184,-4524.599747429176,204.73234772751047,47.088594796610685,96
185,-3028.5523121769043,1684.6761365326038,31.21936239006512,62
186,-4569.016525427603,450.8262713802054,47.5,96
187,-1252.0517420646315,135.31798857883263,13.014014398885989,30
188,-1672.569675645026,855.135466078169,17.244447565869397,44
189,-2356.8218615021656,819.1367523540422,24.381657567240477,54
190,-4578.570431000026,-22.617125827376185,47.69815389079762,64
191,-4568.147555002661,437.3777501330639,47.5,96
192,-3371.2822368515376,869.408716823568,34.93639648453194,90
193,-626.187356041424,919.8978667498261,6.342077069858619,8
194,-1953.0863022062042,-111.82103257874337,20.36794502976853,40
195,-4527.477484109126,1372.503220862951,46.88518145512362,95
196,-2360.7294133753326,924.3679075852554,24.408250575246115,52
197,-2318.790675938769,633.1366584533685,24.022166070517738,60
198,-3218.9466274032757,849.4928905422687,33.35371634992115,64
199,-2221.974859889359,154.87226236473296,23.1133064025215,43
200,-1586.17720064284,433.8866993769892,16.440098610992713,41
201,-3984.220344696252,2664.3876992228397,40.94721448658121,88
202,-1174.1376885529983,799.1772664607494,12.067751491914414,22
203,-1591.5344092177343,633.5566749774249,16.446492455397763,38
204,-742.92930679026,399.69721557204923,7.655576692487698,16
205,-2142.7542917766928,216.76859290633365,22.27519708248506,33
206,-1139.0621889766435,497.23471221110185,11.761640570129392,29
207,-1654.9426293517365,508.14517376402523,17.133122144546416,49
208,-2231.2866156700006,485.2597060832206,23.141473141128518,57
209,-1250.001542132476,109.34544950414079,12.99806909523327,26
210,-1765.0780213670826,497.86609963466077,18.2825072851499,49
211,-1668.516965642058,525.4593942444003,17.270914351637188,34
212,-565.2961953831664,668.4151990362055,5.749248868775439,10
213,-744.6543267836844,502.10362553312575,7.6522109820106445,15
214,-1140.0138336448817,690.2678868052872,11.73133829071641,19
215,-1885.6328048385838,268.20964556379926,19.586131374242786,41
216,-773.2092489580945,622.1117742857631,7.924656390337283,19
217,-3152.0750119331333,292.7961234726751,32.77311551524667,64
218,-2384.796467992083,69.73978792346858,24.827100752433466,46
219,-407.40156190016523,347.981257256203,4.171270174531678,6
220,-1566.8305026601606,565.3215803952495,16.203896573460995,40
221,-902.0290867641298,603.7476875030869,9.279209718896537,17
222,-1319.4031090340125,1412.3118986208956,13.450592406891616,31
223,-1774.8873907595546,732.2958925722228,18.335848676126144,42
224,-2297.1712746128132,854.2067863682292,23.75090769672342,53
225,-1270.605471156813,920.5473334496807,13.052547130081443,18
226,-2937.362370712071,656.182178686851,30.460820074357642,63
227,-1229.8445860970753,1139.135616889958,12.57564451832579,30
228,-1735.5686556655148,893.2627555097994,17.89326458911791,38
229,-2043.9402032910511,1088.963812135161,21.064176323420295,32
230,-1678.5720014658332,1282.050811956037,17.224281096111582,46
231,-1474.2896242238792,523.0999323650283,15.250808599756033,29
232,-3520.184383955194,504.03102862948543,36.56774753523545,76
233,-1135.6642263663332,581.4833045097092,11.718068336209788,18
234,-1492.8473254013493,580.3684349574207,15.429582882314596,33
235,-1373.5928363409078,644.8185625867568,14.173921511345545,35
236,-1501.5013804887537,580.1029206186031,15.519784604962299,26
237,-1091.9080764720966,581.1153670137483,11.252976761789801,28
238,-2349.938723054878,849.5849223849511,24.30465650632479,57
239,-3417.692300767395,130.87944455673113,35.573694915377715,64
240,-3145.244852064934,633.3266834830806,32.63987831661742,75
241,-4570.413373458008,578.1686729003975,47.5,96
242,-3153.2757394027626,63.40269452678215,32.8339342240857,32
243,-1883.7535105093946,1566.144362966416,19.30552732552152,41
244,-2137.2509002349157,-38.46894124688296,22.271044573540134,47
245,-2207.3010852558373,473.9480958320096,22.893980451449966,44
246,-4701.4697764812845,487.7801402047897,48.88452264247072,64
247,-1281.0177433373308,833.4769624468069,13.170293792587449,23
248,-2846.244405983189,183.29257236032493,29.617484943083145,64
249,-1538.7446268099768,1840.1548052572568,15.650953444842001,37
250,-4569.243567216555,529.6783608276849,47.5,96
251,-3106.121248791096,1653.7085944158644,32.01090705107061,63
252,-962.1072796459454,1688.0243301938408,9.674445760854884,21
253,-3494.3842132134464,1012.3010899622356,36.19779366056459,76
254,-4281.344892795253,337.42861855802033,44.53277417108429,64
255,-634.399462430653,410.47362152635066,6.526979062501312,13
256,-2264.60521587729,502.26768729283634,23.49593606386909,35
257,-729.6194706089814,1305.641143163866,7.334965080684419,12
258,-532.9278286392581,-109.05329241397908,5.578217650911854,8
259,-1626.560013536583,3.495683014622273,16.942605207044696,46
260,-1299.8380446022209,787.9380809370598,13.385200864411251,16
261,-800.5107409186403,821.5981885104641,8.169049761962825,4
262,-325.20506305745204,548.6108315073661,3.273258816951092,0
263,-891.5962051196028,676.3036441174934,9.152293044138046,25
264,-2190.202128432916,948.5743653195341,22.616985845067983,38
265,-1043.0198834911462,549.9428821736511,10.7502190192466,25
266,-1978.0166578934213,426.31685442976857,20.51552417505028,50
267,-3782.630658272878,380.9685489541208,39.32303424264371,64
268,-1999.4411323778281,1433.4557097834356,20.528875189397485,44
269,-4566.0582216439025,340.41108219516104,47.5,96
270,-2457.605509118414,670.213973009144,25.470846142273235,50
271,-854.4991637627489,825.7237705661654,8.729007170327348,5
272,-4571.990838672631,629.5419336316414,47.5,96
273,-3157.1647450672,29.5460042173353,32.893998176904724,66
274,-1922.2463036592953,464.85017146387514,19.935409377396034,54
275,-694.424417152003,482.871257869246,7.132989499943936,13
276,-573.5428754346458,451.50672816579026,5.880341050743021,10
277,-2103.8988292378767,905.3555337302454,21.726997068367414,43
278,-2112.428431210856,541.1288985486395,21.891727637915476,45
279,-1340.6634501326778,823.1648183588385,13.793751601723974,21
280,-2415.9528066985813,364.27636790254536,25.100179993130514,60
281,-829.9097753098999,736.8799990243507,8.49137682634805,17
282,-1764.7601938477324,887.8010124543798,18.197960141652544,42
283,-866.3202668466763,327.6342204420678,8.962683150394113,20
284,-1330.0796367289413,814.6444834148353,13.685278615215053,23
285,-1202.8431635026684,557.6825814311301,12.41655741535464,24
286,-4367.394794298858,1726.245464564707,45.13406130216212,95
287,-2143.492307956806,-66.25424442960366,22.34445200880624,47
288,-1651.441956412207,489.4298394771817,17.100555829402747,44
289,-1625.3539106477397,197.28853399239958,16.890709791332203,43
290,-1193.8346573062406,414.5160686570324,12.359315999303128,27
291,-1449.7493534235196,66.52911194731143,15.089778866505979,29
292,-4568.2672788501795,438.3639425089428,47.5,96
293,-2074.401075978155,1103.600408478153,21.39144862300616,48
294,-1091.7452088511989,933.1740599901755,11.178455496368708,10
295,-2279.0834560575195,865.3707407025247,23.56745876295282,46
296,-3085.1849062610927,345.5376066542387,32.07264743883339,78
297,-3792.0833213295236,1471.4363007254626,39.20317286786473,84
298,-945.8226269052441,1005.2609859863408,9.657993824849145,8
299,-2692.1774138609376,766.4168636163365,27.891657047798017,62
300,-1855.7623432888536,298.967896841623,19.268572764083547,48
301,-1540.4349265187716,749.1150609511421,15.899506513539038,30
302,-1832.353120871843,1182.0623860209757,18.840748678660656,39
303,-450.816847825704,558.5732594879753,4.579639402457755,5
304,-2754.4934655082825,319.09068876769174,28.635017205551364,81
305,-1721.8514548511957,657.0469442842563,17.810005374640728,38
306,-1680.5254705670848,1741.3083063853894,17.148430254576834,32
307,-1864.5970512935285,629.863541709444,19.30208104645146,48
308,-4542.150077205776,352.25868370616155,47.24953024512138,64
309,-2423.77576206511,833.930436934238,25.08069951381692,52
310,-1120.0721072923745,1560.242410182998,11.353304782174106,25
311,-4065.4326835015922,393.3679302118918,42.277242967680756,64
312,-2677.8257345576662,333.255594481054,27.841256486125474,43
313,-1089.503180963443,539.589947560967,11.236576895960665,23
314,-1266.8412414675852,668.680163021678,13.062162897991167,29
315,-753.135597051159,926.667580543,7.652106723336448,9
316,-2029.2427136940653,28.537895879347772,21.13356203933832,32
317,-1521.8257147666395,911.3706545023961,15.663523975797828,32
318,-1300.1462834786582,1308.892093405305,13.274150433443255,26
319,-2143.885869430694,826.9581518360409,22.160382358270557,50
320,-636.1454731099909,644.7308809281163,6.492196411369048,6
321,-1969.2612875090244,573.363507337742,20.395250180856973,49
322,-1366.7592012678267,479.515307003214,14.137175990914189,29
323,-1723.8306508437593,247.0019055768768,17.909798049293986,44
324,-3596.2459951273904,260.05657668100787,37.41452982910178,78
325,-764.2525782620141,737.1460969312556,7.8073922533686355,3
326,-1098.960653508605,1065.6441398597913,11.23018511157718,14
327,-1391.043327567122,534.2925863411451,14.378723706669774,34
328,-794.074121855421,498.890331455524,8.167669950274062,14
329,-1159.0263033029767,838.7342381683607,11.898454359787605,25
330,-1470.6439140494383,309.42675190718353,15.263597698034319,28
331,-2845.3572443973135,2441.0771198032025,29.134746895846366,63
332,-2188.794855332475,311.5388329692327,22.747542486178034,43
333,-1039.935357521511,902.070700865221,10.644728578168818,17
334,-1977.6334815408045,1146.4236713959306,20.361510501175896,45
335,-1716.6042987728404,382.3420353949572,17.802161021509807,46
336,-2082.8910455686664,338.4616238643647,21.626268886368532,51
337,-4467.078841415135,217.97610981269693,46.486659575196676,95
338,-3588.852925459928,1323.0444901841604,37.10825037141922,77
339,-1167.4231258369055,975.4135800501392,11.958488064957315,15
340,-2853.872496441223,285.44169135747444,29.683996485563267,47
341,-1087.5315128883988,691.2251612740241,11.200593850655395,23
342,-1482.1889288024183,-121.93905773815655,15.474246978720643,28
343,-1366.4014798846888,962.113819909673,14.040200036317662,17
344,-812.3709946653644,833.1108179088653,8.28863310736653,7
345,-2257.935865717515,937.4581178674881,23.32486149333506,53
346,-1215.965643092033,493.11015731090646,12.567744166102239,28
347,-1375.0760053640008,348.30619415406096,14.254269598759592,27
348,-1139.9455417848228,932.706368429063,11.690014733502515,19
349,-2293.615456789977,636.0057806108646,23.762451470601665,62
350,-1133.010765584068,802.6890584220885,11.63496858766277,19
351,-800.958779643519,608.727191115239,8.216502456470982,10
352,-807.2987920857375,1157.3228391746338,8.168253492731715,6
353,-3721.517405036396,220.90618499493854,38.72968001392184,64
354,-4626.9010232217,492.1354170556337,48.10685744667277,64
355,-1142.6855872050733,1278.9402310845878,11.655799818576888,20
356,-1471.4923124534366,537.9150039613413,15.216500128898033,28
357,-756.3343071299079,490.5623250255065,7.776281881556224,9
358,-1232.276158183094,900.5439957036021,12.648596648635632,14
359,-747.7146959560331,871.2928805899322,7.623842066085774,9
360,-3499.1703751664145,272.52802337552384,36.40385223644691,76
361,-2579.8477210280726,1378.2607737709654,26.591484432840144,68
362,-946.7004942423947,1504.1060386176398,9.55696222364627,19
363,-3003.5210292569554,518.3567842470923,31.182853058041797,62
364,-4096.671190949625,432.77714657203603,42.59391300018941,64
365,-2194.145793415662,379.10714043651143,22.788163027155544,65
366,-2154.683428189914,638.6944918144852,22.311557691183577,51
367,-1116.7791085359706,1122.3785728512557,11.407620177905686,26
368,-1139.035271527821,901.7131982348822,11.685947995449204,24
369,-2063.7410083803984,580.9249488934245,21.38513030627634,41
370,-562.7582024458977,201.90530878225331,5.821563502815132,5
371,-889.6365647356419,477.80384356565486,9.167505081920094,19
372,-1790.4278319415869,417.101121609877,18.56808134905615,53
373,-4450.157955373218,598.1032208756619,46.238498864121915,64
374,-2995.837669514473,107.69557155205717,31.196184980035753,50
375,-2811.6586956089855,1187.8991725428896,29.0432365849805,61
376,-1438.0295767014081,825.6489865453052,14.81683955177607,35
377,-1759.2383890585154,746.9001440310202,18.178649856019753,41
378,-1808.1723169595318,940.0946280437408,18.640837754152667,47
379,-1215.7317933492964,651.9037560591154,12.528059564876193,17
380,-2553.5366285141545,648.1014716853083,26.46431874042135,69
381,-982.1337534991953,1308.2669281916415,9.961650155576686,20
382,-4360.049036147078,677.2703493999867,45.28649613707373,64
383,-1028.5500730831825,1019.4331767594362,10.501681349458273,23
384,-1164.544298153432,714.4826013842278,11.98963173047654,19
385,-1500.3378542433036,350.36295403266286,15.556568699610937,45
386,-557.9709132994883,328.82731486128654,5.749420489606902,5
387,-1653.3405857523242,781.2111537256708,17.066837111227198,35
388,-405.8721456120731,513.3517101428122,4.120886577179342,3
389,-1606.6262771449847,558.5143408801074,16.626624899243563,37
390,-1748.9154971151056,450.8929584298262,18.132267061942805,35
391,-1158.0240833602213,1007.1140020698047,11.863352117904425,25
392,-1635.415466378707,501.4557218273311,16.931107832730827,50
393,-1686.101417856556,922.4403672961108,17.380756359485776,36
394,-981.0561006336126,614.7992153951197,10.092813711726146,20
395,-2788.678408798921,1940.2302374455123,28.644518792187593,55
396,-3592.800363129773,373.33509777844523,37.3472256372313,62
397,-1985.582645031273,293.1486091130495,20.630934092177203,34
398,-1587.013921079876,611.9118831253107,16.41537170226427,45
399,-959.1101920513763,659.2040189855815,9.853917829913174,11
400,-2326.465659965783,272.16833993078956,24.186169720491325,58
401,-614.0196124365131,629.5633703675165,6.264878594053779,10
402,-3156.9181274464286,774.9909212988474,32.72310738562971,63
403,-765.906064345103,609.7140719711575,7.861060238600833,14
404,-1381.046267721409,568.3748833393777,14.271133021402312,37
405,-4564.854168980438,302.70844902192135,47.5,96
406,-3772.588735091848,405.9137861085077,39.22885895176747,83
407,-2109.2328254537983,764.2644720060698,21.82445350014247,61
408,-1848.8488013173044,524.1442505041714,19.151728294866885,45
409,-1452.7110062424053,1078.9018435339872,14.90763509762214,19
410,-1834.4194019294819,578.8633888755033,18.997834730749723,40
411,-1711.4332553424956,502.44566506486973,17.725357729595817,41
412,-1269.1532806623165,642.7231486442175,13.086446017598249,27
413,-4563.952039990265,197.6019995131414,47.5,96
414,-1037.574724797073,875.6810190496351,10.625636504334171,9
415,-4561.81122495606,155.56124780288394,47.5,96
416,-3857.6270213666667,254.6609930911037,40.13576876567546,85
417,-845.0578086318166,1071.8329572514947,8.588241140487364,18
418,-1359.1033140217155,709.3226467660493,14.01632146964994,15
419,-1319.969430589465,444.7827207837292,13.663268501810323,40
420,-2054.958778458861,905.0390260483363,21.231333311853053,46
421,-1327.5805808337043,727.2366905701356,13.68631090648231,32
422,-1536.800782487345,480.7374011903952,15.909750358995181,41
423,-2695.2166381921406,620.2512705101257,27.960537633145194,67
424,-3464.613810263759,634.9003717369038,35.96891461280229,80
425,-2003.7612417282335,454.1239005463439,20.786237122055272,50
426,-982.8593244119689,484.53011619688436,10.137174188416994,22
427,-1133.4662981800348,446.80874459083725,11.723751284252268,28
428,-635.0103813077208,635.973975897079,6.482196893643537,13
429,-2352.1919146474133,706.2818176866692,24.363711232225825,62
430,-3695.4855567229624,219.34699055410715,38.45623559283209,64
431,-1587.7044485058773,661.801474002864,16.416337698185625,39
432,-4103.027613215965,243.20165877977814,42.69909979208722,64
433,-1852.731087996487,673.1598004624861,19.167373874867057,54
434,-4563.840748139235,209.5374069619291,47.5,96
435,-1462.247620483036,325.652088280718,15.17067269497314,36
436,-1020.3904619924722,1671.4357677587745,10.285539027471835,21
437,-344.6316655414452,145.57322414960896,3.5637520943588883,3
438,-1524.04006862327,497.5086945285084,15.782707236798961,45
439,-871.0835663708253,896.8127084717943,8.912992835431139,9
440,-2074.310334067333,673.3115721381201,21.46712606900594,50
441,-829.5332597192415,759.7594132695151,8.496229910977624,14
442,-641.9589055125823,485.4282624972547,6.594274377735807,14
443,-927.6859635279361,1114.0056877477955,9.44329010180188,8
444,-715.3343433408317,466.85733350353144,7.363512465320427,10
445,-536.9172440057686,593.5753583870952,5.469226425396111,7
446,-394.34732915604104,459.01032731791037,4.012157527184198,6
447,-433.6471345534011,542.2411410811612,4.404190747206021,6
448,-705.110429396502,540.7325216258567,7.241622697541509,11
449,-1177.6560632794617,545.6655594540671,12.16607033427479,17
450,-1269.083632963577,570.6974324947911,13.100725878267518,26
451,-1628.2160987854086,492.41143655405324,16.878311146399245,41
452,-1881.9479691644708,632.6719653944463,19.486401352672733,58
453,-3444.247176367731,766.8404950950061,35.726149650685734,81
454,-681.9854575920011,276.09424079584267,7.051703883084212,10
455,-684.4614768191699,404.26611916996,7.0455849420392775,16
456,-696.335021826272,375.6181654203738,7.17523602622776,16
457,-660.7634193032159,844.1428513037444,6.716464190386884,8
458,-4936.206876077613,496.8319261658306,51.32260664119057,64
459,-947.8862184437118,595.7402844694026,9.771577216190872,21
460,-1091.7176733954352,472.91797258919235,11.275097020246365,22
461,-4019.056348137771,334.6054911414096,41.80431498244733,89
462,-753.7917721992826,1406.3652360857373,7.5709840362246625,13
463,-1169.8004322041297,616.3178019810848,12.070563293380287,27
464,-1041.6108844329412,911.2161983422909,10.668610004855159,25
465,-3594.981249054173,71.90497947846492,37.43274114025629,32
466,-1898.377528189223,447.72504501656834,19.68982320092596,54
467,-4376.6951998105,540.9975358837107,45.48463801138359,64
468,-2689.9280373517904,952.7387213992267,27.85024232212299,61
469,-4573.967743123462,743.3871561731174,47.5,96
470,-1107.584590812512,551.4761576881244,11.437031954778638,24
471,-1127.5599139604603,799.1340369027876,11.587262846066709,28
472,-924.748156942149,678.7370606437535,9.49347308051327,24
