episode,total_reward,total_energy_cost_p,avg_comfort_penalty
0,-2022.6873909828735,1473.985261250954,0.2286258873882997
1,-1768.5438372823858,1292.3664752439038,0.19840723418270065
2,-3360.105091543877,1383.3196007990919,0.8236606211436611
3,-18725.061290655354,1318.3391903040165,7.252800875146388
4,-11901.376304502315,1666.165056351619,4.264671353396122
5,-13739.321148900764,1356.7692110111152,5.159396640787353
6,-2630.15664666794,1699.3159076146326,0.3878503079388784
7,-30727.688689879327,1123.055625925775,12.33526377664731
8,-6182.1292998993895,5080.906189754699,0.4588429625602877
9,-4407.342498799596,1539.5846748879192,1.1948990932965315
10,-36016.12938094952,1462.5136822633428,14.397339874452577
11,-1549.7818911489944,1222.8755962736252,0.13621095619807036
12,-2774.348466909672,1236.3517657765333,0.640831958805474
13,-3140.963823844214,1329.2564659782763,0.7548780657774742
14,-13174.04712131507,1519.340677807695,4.85612768479474
15,-1527.4117326460596,1330.1659251470364,0.08218575312459285
16,-8872.525253263302,1086.0185747789646,3.2443777827018088
17,-2975.66622266116,1298.3798478921278,0.6988693228204301
18,-42920.053874306155,1118.914407500567,17.417141444502338
19,-8831.30387165069,1377.903786808205,3.105583368684369
20,-2880.389517728199,1436.6386487290574,0.6015628620829755
21,-1077.5714315067708,472.10873326852334,0.25227612426593665
22,-6751.652624263659,156.01641017808237,2.748181755868991
23,-9974.546553173403,340.1542700398998,4.0143301179722926
24,-10552.890052577717,-175.27741484944892,4.470069778094653
25,-9462.861844568502,223.130849403818,3.8498879146519513
26,-7684.529085416386,143.3168515802676,3.1421717640983835
27,-14516.390752955595,259.89627649339525,5.940206031859251
28,-47667.976562105396,245.70525312110914,19.759279712076776
29,-26927.694894620854,592.4381090868058,10.97302366063919
30,-9997.267886635806,3327.835693786341,2.778930080353941
31,-4240.566657440296,1311.7267791179474,1.2203499493009777
32,-14836.57177846886,2631.983698660466,5.085245033253498
33,-4582.5517701428,1925.592042889646,1.1070665530221466
34,-21877.640875495705,2778.0427747496656,7.9581658753108515
35,-28167.048663097386,2653.4831158994984,10.630652311332451
36,-29972.392147978506,2049.656584777857,11.634473151333609
37,-7294.399493111105,1958.324870253958,2.2233644261904764
38,-28103.877329794956,1514.5047391749924,11.07890524609165
39,-5338.388698388411,1290.9837729519581,1.6864187189318567
40,-4758.474389717565,132.77494541125466,1.927374768460963
41,-3222.7294589917133,895.6141770264719,0.9696313674855176
42,-15160.800418985134,1644.565501190135,5.631764549081257
43,-20130.739428120003,1239.9725187941212,7.871152878885785
44,-16653.995695701073,2565.317063160975,5.8702827635583725
45,-25069.125851714765,998.2965408473708,10.029512212861418
46,-9646.552095951633,-71.46070495673632,4.049172000378486
47,-27658.897565695795,6012.729598998776,9.019236652790422
48,-784.328375720972,-106.72097531412598,0.3712705629312909
49,-7526.440394932266,5528.997557128612,0.832267849084856
50,-29239.56721025642,1172.958278129496,11.694420388386215
51,-8912.396246583286,986.3537661747879,3.302517700170205
52,-4532.245657906164,516.2589712384414,1.6733277861115512
53,-12715.774585204388,1309.6932097798524,4.752533906426891
54,-13018.572933497991,133.16462964818137,5.368920126604085
55,-6239.413000751406,1313.7269106189226,2.052369204221867
56,-13515.76611116543,8726.664454866126,1.9954590234580427
57,-19866.180236932167,16.314179262469537,8.270777524029041
58,-24776.267077844095,7770.096405195037,7.085904446937107
59,-8029.498221968659,1183.8968525826588,2.8523339039108326
60,-4418.871052598405,680.5196355934456,1.5576464237520666
61,-6201.566420371194,838.3861275180308,2.234658455355483
62,-13559.719115194532,1949.478673231281,4.8376001841513565
63,-4975.870027212767,4079.911026905909,0.3733162501278586
64,-4769.473082343868,1005.7945621360955,1.5681993834199055
65,-6444.698258381561,206.98802963796714,2.599045928643164
66,-6455.731372867811,1043.8648765761166,2.254944373454873
67,-4244.157425060009,1275.1745876943944,1.237076182235673
68,-6684.901662723176,3238.3911202583577,1.43604605936034
69,-33054.64882869561,8863.74739974736,10.07954226206177
70,-3633.9394961590056,1259.6226202116382,0.9892986983114024
71,-3012.3485889106264,1147.4238737043445,0.7770519646692837
72,-4147.1726856317155,1529.199086189946,1.0908223331007376
