episode,total_reward,total_energy_cost_p,avg_comfort_penalty
180,-1664.1173442510833,325.46901370788623,13.94425344315831
181,-1526.5458339368336,330.0113624938998,12.46390074419723
182,-2155.647104747926,287.96617863736276,19.455009646985033
183,-1857.678308681733,243.12419113480675,16.81827205778048
184,-1332.2522305105776,291.30445877334927,10.843205955596126
185,-1046.9894583650262,223.28050410257265,8.580301606900559
186,-2253.2613234559303,405.20583701846675,19.250577983723588
187,-2057.943241336933,295.9636443949993,18.353954134811808
188,-993.5100007562233,174.75029569757086,8.528746927694298
189,-1466.9020969723313,442.58939883250247,10.669923938956552
190,-1168.307964211828,408.20359177631417,7.917753879536602
191,-655.1464634450315,255.65409497237914,4.1613788382567956
192,-1441.6450452160466,371.4211115301423,11.148165975894834
193,-1825.0604559261683,337.5806179594637,15.494581645486505
194,-664.9210431367187,188.74711045579102,4.960145132092997
195,-2020.4139980622892,319.41037020956645,17.71878779013253
196,-2102.2896834506564,295.4834266600314,18.820898508235675
197,-1801.0007074323535,436.5500777665319,14.213027392352307
198,-1903.3442586291667,388.1858025357333,15.782900584306597
199,-938.9720787727733,357.7995099698724,6.053880925030218
200,-1889.0051097133198,290.5410974827971,16.65066679406794
201,-1965.2398906535218,388.1274389160575,16.428254705598587
202,-662.4748698361036,247.64670679494213,4.321126698345434
203,-565.8080481948255,223.9388731016716,3.5611372405536894
204,-1639.914046094976,362.42303873391063,13.307197993344433
205,-1498.7578447386563,414.6391279138367,11.292903300258542
206,-483.0938933960635,214.03797330687252,2.8026658342624065
207,-1363.8433075893122,352.53728414957254,10.534437744163958
208,-1305.4237685862347,362.1674568127333,9.825586580973967
209,-1220.4699036112913,195.5069231130076,10.676697713523788
210,-1582.8924972190573,381.4485566238392,12.515041047866852
211,-1182.3009597200871,457.42578410370874,7.5507830793372746
212,-1553.1972611377257,353.4060848989229,12.49782475248753
213,-1759.4019171644786,349.4965537192718,14.68651420255424
214,-610.2315555122711,227.944563339232,3.982156168469159
215,-1025.227198827826,382.68847297945587,6.69311172758719
216,-1928.724881288811,298.0827726641057,16.98585529817401
217,-1037.2888857073353,449.41796147430495,6.123655460760734
218,-1608.8522876149084,302.06374487140556,13.612380653578157
219,-2031.459218797442,321.91690366302066,17.807732449316884
220,-720.688339203215,234.4153799393992,5.06534332566475
221,-1243.8249934593384,291.0634664512327,9.924599239667769
222,-2065.5362688174005,381.55645372307663,17.54145640723254
223,-898.9338029833228,268.3684773888766,6.56838880827548
224,-1486.5445054165257,305.8864977227477,12.298520913476851
225,-958.1198628278657,231.97580352329499,7.564000617755945
226,-2384.4258799060804,366.76831625422255,21.017266288040176
227,-1452.1632639199763,360.5972872687541,11.370478923450234
228,-1082.1971765061649,417.05201213865575,6.928595462161556
229,-1933.83000683598,276.27197717494846,17.266229475635747
230,-867.3203900924574,175.44402213124235,7.207045499595989
231,-1736.6220755723316,323.5729029792382,14.719262214511387
232,-1753.4363414478335,310.20422532480495,15.033667876281543
233,-979.346363399367,230.15783616552204,7.804047158685883
234,-1884.0200763209068,287.66542916600076,16.628694241196943
235,-879.5730002981069,221.44948121915274,6.855453323739103
236,-1936.3514484475102,403.68722021313073,15.965252377441452
237,-2003.2964317860149,353.00954819063605,17.190488370785197
238,-1656.9929953215078,420.8375737548457,12.87661897465273
239,-1359.1394174184722,249.38245098042125,11.559968400396365
240,-921.5336908659393,207.55059479414925,7.4373239174144805
241,-1746.4340637093212,246.42873439742425,15.625055513665593
242,-2201.0817406113088,316.0253246671276,19.636004332751885
243,-532.7008950785582,222.03911083889466,3.2360602524964954
244,-1014.723619460456,264.3629641769929,7.816256825869406
245,-759.2242286030421,192.73375676592244,5.900942414969997
246,-2186.577665849389,315.452375633497,19.490888439748876
247,-934.0425048206557,218.81383009135052,7.45029869509693
248,-1016.5945996247268,396.3417686114912,6.4609669897212045
249,-1893.2043621077348,319.49422754014466,16.392813901745726
250,-1088.2775770403719,336.4838601986727,7.831184550434365
251,-864.7634848419013,308.2664531758167,5.796844079855049
252,-991.5876078714127,315.77825282322965,7.039680781751909
253,-1699.4619506835072,371.80110165500935,13.82980051071352
254,-2241.8157229984076,288.6986701109574,20.344969300910936
255,-1998.0058501847993,349.1984286097483,17.175077308073444
256,-1238.2618667178504,321.95607655004704,9.54485198091462
257,-2320.4333983101724,292.1295156088793,21.128165444805134
258,-1668.994227108215,246.6447642108397,14.816140238514329
259,-1626.3679173312662,283.0729253795389,13.992656166163828
260,-1505.7262400891768,324.313633621232,12.306381317374418
261,-2062.9906271915506,472.08539363331266,16.571929516231645
262,-666.9530228726445,221.2322040003342,4.642925196586565
263,-1360.2368346933736,320.2975893472043,10.83270047235593
264,-913.0860857998694,314.46006584956183,6.2356877078157025
265,-1935.089082624123,242.88264619024764,17.627150379519534
266,-911.502661063959,257.8936995563521,6.8084266823709045
267,-1086.6438267189699,426.3762003925373,6.877787774233668
268,-765.0388008635878,281.4481696626687,5.037402408342905
269,-975.6604598796732,462.89909751886944,5.341264191258374
270,-923.4433149014593,256.6875637471401,6.945372407857493
271,-514.5501866443536,217.07095197567077,3.0987420277987803
272,-1148.652595431869,262.34066459706133,9.232415946195912
273,-983.8448886220921,458.50260675251366,5.472315436141446
274,-699.1691749453344,191.17983664301718,5.291555607315803
275,-1069.072687348591,414.8815152633175,6.814491375888266
276,-1242.9003577643073,351.00632248940667,9.290562867446884
277,-1795.8910099456423,268.54302197657216,15.909874874677813
278,-812.1527386013804,238.86554338380114,5.971741616849786
279,-825.3418669529572,367.6412657427006,4.767714595940174
280,-1765.2483426545916,284.76056082432206,15.421747727398646
281,-854.1878644913975,289.22771670991887,5.885001539390402
282,-1466.047976853698,409.2240344725873,11.008582733136572
283,-1895.5233200000896,272.0984858583869,16.910675355642738
284,-2293.4604719589092,257.141633309599,21.211654569263654
285,-1467.4515285336447,324.21307543170724,11.908733886478517
286,-834.8968471615635,194.9281991333875,6.666340083626831
287,-1828.4153497069485,259.99742430328627,16.337686722954817
288,-577.4947750821415,186.0728425642713,4.077311797061147
289,-1715.0753094285742,270.4882823380337,15.04778153219313
290,-2059.63929018337,286.8760768495757,18.46628347222702
291,-454.0390794105629,216.76183108812245,2.471638003358755
292,-2219.953756568163,265.30432225069865,20.360931607473592
293,-688.2378593708866,256.47581735358284,4.497521271013581
294,-1302.4642450101796,315.8375195626073,10.277361723412211
295,-1268.0051695430207,330.4236718173751,9.766473934642137
296,-1322.8292338386366,253.93692425574142,11.134294891488492
297,-1537.9753542733397,296.6303109611156,12.930677534502337
298,-1344.7267993322728,293.0627867245123,10.95483346466417
299,-1477.2501508232822,272.2150536889126,12.552448928483015
300,-865.9859578944538,256.25299556257266,6.351385024290427
301,-1457.9253904658399,289.93500835590044,12.166566480311872
302,-754.3396939288796,272.900805690132,5.014988419153622
303,-1821.0644628166322,303.8757189897294,15.804049414863579
304,-868.1311418696914,388.7366443867037,4.993692682114454
305,-554.6512936953351,286.5654563714729,2.7925608054569007
306,-1103.9446092043622,268.0756212746953,8.706968624267361
307,-967.887978566518,366.36089685538315,6.265907101157656
308,-766.7737863926138,215.7913235255624,5.739400654865121
309,-969.7778386225378,356.03904149512704,6.393112470077196
310,-717.2392728667194,277.88526805557626,4.576604216782744
311,-1302.9048044905653,277.7602395582787,10.67858921804465
312,-546.6742533281673,271.6108829966443,2.8652434409533645
313,-2281.7663902999566,241.78485986484148,21.24980760869912
314,-1125.4269154287072,333.5660764545591,8.248550405980707
315,-1486.5584565935985,337.3137603648352,11.971298919049609
316,-1211.122154774605,362.98876264007424,8.834722834734688
317,-1483.5079725290384,307.98282835855275,12.245053585109224
318,-721.2520660033875,300.2188250047644,4.385762927068992
319,-874.4493033981521,314.1993478961337,5.835937036479359
320,-880.7035334196859,334.9692706650437,5.6847319036941855
321,-656.1742577794661,301.77180902268935,3.6916921745497593
322,-1324.836198982784,349.36338761274595,10.161175118437892
323,-872.7320929956545,337.03086778837144,5.580221095909199
324,-2064.853839626843,243.58878141861194,18.97151102300241
325,-1715.2602278696518,293.77376041584415,14.807150702643836
326,-676.4043487261856,226.10995255891515,4.690566626742404
327,-508.8322237148217,260.4033080278524,2.5878012050725974
328,-701.3890036711922,347.018644194597,3.691357911214531
329,-1129.748859894096,336.73964815865105,8.26051262224422
330,-754.51081009079,310.96783683925685,4.620239304703472
331,-1855.152998178683,239.4707975555661,16.83002292315747
332,-2149.333785810368,272.1114609390752,19.554399217409298
333,-1406.8390646274422,353.26499553604583,10.974729886368715
334,-1411.830298761326,278.59903395759534,11.804492341705528
335,-1492.0897005806626,317.179669708998,12.238646154913162
336,-576.081992157876,276.76515299659013,3.117883741263396
337,-457.64717225871175,222.9245935766706,2.4450268612712622
338,-1043.2275079218673,375.2126124242841,6.958488494766489
339,-712.1222645260874,252.2124337450538,4.790727403969101
340,-1198.7961484395003,403.7731523881572,8.281489542201493
341,-1566.2041301498773,263.6517824356825,13.568253622022864
342,-937.6459568556497,378.3207795677755,5.826303930082026
343,-1048.07938845744,388.963343502146,6.865792134950978
344,-618.6898878091931,329.82666486026307,3.0089919057180214
345,-1341.493685068028,384.1105848373832,9.972740627402551
346,-861.0382795141105,476.7043275717756,4.003478666065983
347,-1804.1645570953422,333.17293924891493,15.322829352566956
348,-1634.9675669282253,338.83310503506306,13.501400644720439
349,-1068.5768051310731,353.44760084844563,7.449262544610696
350,-846.0327540790133,398.39214326329653,4.66292302933038
351,-714.7974508659989,308.23684549875134,4.23500630590883
352,-1145.8030815842874,359.11755266634884,8.194640926228526
353,-640.7884895667803,366.4211374188874,2.8579932515405524
354,-589.6892490534382,296.096316705756,3.058259711955021
355,-987.2313031682733,313.240189523859,7.020740767129321
356,-1315.9402092319065,348.814409929376,10.074227076068029
357,-573.9797114364953,282.9926210197742,3.0311155251741773
358,-706.5705233113475,285.1505297822341,4.3897915992615975
359,-1649.0357019398325,337.7993992410381,13.658711486445773
360,-1179.6827187271442,346.4747731215183,8.679249433391938
361,-482.75086544254214,243.60067350334157,2.4911478327000065
362,-826.0620827758227,348.7003629141416,4.97251791522585
363,-1032.1093948244568,361.5157972634809,6.9853499745935
364,-766.0704678940572,297.05972710736097,4.885528549861419
365,-1139.6606844024811,376.14902248247756,7.953246478333379
366,-1442.8924681950011,380.47216745407013,11.066878132718033
367,-1278.4378551824657,457.5696188403414,8.55071079523046
368,-1385.0982051972903,409.2650295873991,10.164928912603035
369,-711.7179832441864,330.6169551764672,3.969802375705408
370,-1475.8112588112185,338.3334914172136,11.84872674368755
371,-876.2672665130141,339.16714481562053,5.594792934347848
372,-1108.6906808659726,357.8986825287823,7.8207499826790645
373,-1409.3702921384881,379.4475351640944,10.728362051816603
374,-945.0649732594142,381.2648287809186,5.872918171650998
375,-1396.9815126735773,440.8523269423081,9.959679018034052
376,-721.6085155836034,354.35740342291945,3.825532418340458
377,-1147.0985158661015,404.09537392639913,7.739616061871899
378,-762.0877623552085,318.37259855919575,4.622032956208466
379,-811.4741468314949,346.37859090146,4.844745374271199
380,-1251.7780540025497,418.3678222936661,8.681356580300877
381,-537.3676126112164,248.59065677920034,3.0080932899168324
382,-845.1401152446144,305.53163284338063,5.620921691679517
383,-1090.8516418739948,347.27965672749934,7.745541511942658
384,-631.8569490034503,239.17652179210836,4.090421116784815
385,-1055.2953763747341,313.24750756849124,7.729665300065036
386,-1531.9656893646631,366.800465404122,12.137137749588975
387,-713.7703348067873,301.3756020503919,4.295778466212451
388,-821.6030228358616,469.1160895515301,3.671738888378451
389,-597.1753529596152,231.14311901648387,3.8128357702409503
390,-1362.0171283270936,424.96676898524066,9.7609412431443
391,-879.4039884422962,361.97893658787297,5.389844290150241
392,-662.8071354016142,415.4794847105724,2.5763296946983507
393,-1093.9878305070904,394.8214573951548,7.282983053249327
394,-657.7749119845885,432.3001927248513,2.348694992288929
395,-479.3931886497916,347.6157381101576,1.372681776454523
396,-535.5423281865866,250.73916947510375,2.966699569911278
397,-1174.0141722166643,418.17200792095053,7.8733558780803525
398,-657.50891387913,353.76255293396554,3.164024593178796
399,-1513.0790218989107,486.9612549395347,10.688726739160161
400,-528.3023253163803,332.5506305389083,2.0390801539320003
401,-919.9619196238094,322.82643362952854,6.220161312440427
402,-840.8093481915458,414.6889654118743,4.438753987288244
403,-1352.8390346773924,385.7772749576788,10.07355999708035
404,-1223.6710304770024,479.8818467929307,7.747803996709081
405,-770.8875362687735,316.05254524026475,4.737864489880299
406,-1214.6094231102506,404.028141776862,8.443555013889464
407,-1371.1020397445748,373.27833744971,10.393996898904843
408,-1076.6094343959548,392.3316643744481,7.127893437724029
409,-1507.0789356549913,430.577792140527,11.213553578275674
410,-1049.1012472035734,412.0691896106821,6.635750599925953
411,-777.0107150047759,348.63644549011417,4.462231974111062
412,-695.5021259883114,364.4852800861755,3.448092144813915
413,-1189.2058436557154,348.7852793884592,8.754380877783918
414,-595.3227855574643,412.4585994487029,1.9048352719662642
415,-828.7892930175068,423.45337197704555,4.2222491775048026
416,-593.6241323474204,446.2573081418004,1.5350710854752079
417,-514.6386783831363,355.8117040926496,1.6544476488592383
418,-976.8366264697797,462.8458959338178,5.354070109749601
419,-625.6505608123404,423.087079500332,2.110036263666753
420,-1083.3973010679103,476.241939375577,6.324535017628474
421,-1151.424596967975,477.1872716331801,7.02330547223745
422,-1422.3231164760325,411.53260839059595,10.529067792556635
423,-1324.7081774217622,386.25118969940803,9.775593622107857
424,-1611.4627639035205,397.11572125132,12.649448360960418
425,-879.7599037268249,337.9997379843751,5.643335059817183
426,-1427.501217969121,427.51749413673895,10.416497123253984
427,-1731.1629475476782,457.9772896014921,13.262350603606102
428,-638.6382468486764,388.01664464393417,2.6106416896327294
429,-777.2895055038882,488.5740017530223,3.007453164071519
430,-549.112473153236,388.3007653965038,1.675121955799294
431,-543.2426690869012,388.41650909328723,1.6127724999334783
432,-1312.0680702334591,456.5995729544309,8.911130179989879
433,-855.2308169608295,427.2964082307427,4.457650090938405
434,-1528.0082949028915,438.9155235341573,11.344716368424313
435,-1452.956558796889,392.5706066105379,11.045687001941156
436,-990.1968657240259,373.40278806954535,6.424938308900837
437,-822.973946843387,401.64773059063043,4.388814752632883
438,-702.8450226846346,337.12400770208365,3.809593906068242
439,-544.4239656473195,363.6374395443176,1.883192980239605
440,-982.6926406135456,393.5372944931933,6.137034855420332
441,-698.5606122201683,395.4857141931917,3.157030187781008
442,-1015.9617654870733,540.1053002316986,4.956838179743486
443,-1095.888766529049,374.70979025541146,7.512281002850394
444,-872.4501273539336,387.48395912459637,5.051730919055596
445,-1455.1320686079553,478.0719185210482,10.177709896738614
446,-666.3495132729665,374.72409705729683,3.0377647522465607
447,-1058.9900484405794,441.65028430943283,6.430622543032777
448,-1411.7967785893939,417.8359344230561,10.353758793399356
449,-724.8803365733344,338.7972609893094,4.021698704000263
450,-956.8297292205561,389.5988552885067,5.908654936792183
451,-621.8572303288389,325.7963878535624,3.0839671091174634
452,-1158.4245079767343,447.76657524774964,7.402686799260255
453,-1405.9102371531296,501.9266822949216,9.41649536310633
454,-1149.280962324422,497.4937861822665,6.789449751480787
455,-699.4856116635467,394.4107618013004,3.1778630193984014
456,-470.63582060262365,325.08541161968844,1.5161500935722405
457,-865.259066850477,429.14706283348204,4.54283337517703
458,-531.3890577848196,370.25822585130646,1.6784461659740957
459,-1620.788362512383,487.78058806859224,11.802164317122822
460,-1296.1336097342355,509.87846870737764,8.190157719029774
461,-1137.8352160310098,491.57215063330057,6.731906931226136
462,-1178.1544908682924,526.7138085601653,6.785840440709659
463,-886.9358911422798,418.2903270404169,4.881724626061074
464,-1120.4630737050368,442.3600288397265,7.06357338401365
465,-683.7856347564556,401.058296994138,2.9450764350241414
466,-1310.012073853571,485.53593406138856,8.58829312283524
467,-687.0958189868107,446.37231702140605,2.507536478806298
468,-1374.7122313655732,426.12917849708106,9.881073467380128
469,-1219.7984187642037,434.5496316084384,8.179674866205886
470,-985.848968259702,425.18921563686945,5.840205756487841
471,-645.9601636479384,324.87249979007584,3.34466316518607
472,-1469.0079765679072,488.45453800843177,10.214098318327872
473,-791.178663514911,405.74932725457484,4.014888919378503
474,-771.8968423750671,386.495571551699,4.014596571076745
475,-913.9347453908508,384.7478147347182,5.512363861001386
476,-663.4795362702961,339.8301948981025,3.3713473059603536
477,-578.3183173407025,342.43862941253747,2.4570800825850525
478,-1440.5300181224284,534.6610750206494,9.436134823976866
479,-1376.6740845669385,456.16924556551726,9.588592072931467
480,-1430.1401287722185,563.6855832257821,9.025568182775379
481,-1017.2328381262247,372.622844107828,6.714687437691631
482,-618.5137171074252,421.2537727834016,2.054791086708581
483,-912.1389438863341,415.21059006258844,5.1763370189973505
484,-1225.9785886660509,567.3715472728663,6.8604900145123375
485,-837.937569791702,383.00154276369494,4.738916948208406
486,-1474.0905464349485,469.0892157881226,10.468763860904431
487,-1390.1624691717186,544.4665896096315,8.809332078771742
488,-630.2949095646878,275.94649467523374,3.6911293217651475
489,-716.551511750287,334.40713372446584,3.9806706044356375
490,-1107.800576997318,451.2301790728238,6.839274978380151
491,-1553.3295675333695,575.2480374216034,10.188349271997549
492,-1088.3416145555238,396.7942450254771,7.203618432604654
493,-684.4015764396578,333.84126365531216,3.6516699248369346
494,-922.4374977335145,288.7597409807947,6.600809966174162
495,-1560.4806091230137,541.9732262298966,10.609451905136638
496,-932.8740665248341,472.23748819455835,4.798297690940374
497,-584.2161863069733,288.7394963983304,3.077882186548362
498,-778.4204437980237,379.36919609179097,4.156783830273257
499,-620.4417774577366,327.72258388244586,3.0491582664092776
500,-1297.8110772521106,439.02194903217253,8.945720085624354
501,-1299.105438013328,459.17405950314134,8.749285192814446
502,-988.0967930363614,530.3463739785225,4.768233531852489
503,-1097.6947475759946,477.87610389831553,6.456444204975823
504,-949.9502650786188,418.4628648196495,5.536327086030931
